,[1, 1],[2, 2],[3, 3],[4, 4],[5, 5],[6, 6],[7, 7],[8, 8],[9, 9],[10, 10],[11, 11],[12, 12]
[0, 0],[95.82, 100.71],[95.78, 100.63],[95.66, 100.59],[92.95, 103.20],[95.71, 100.50],[95.77, 100.59],[95.68, 100.77],[95.70, 100.75],[93.41, 102.97],[94.40, 101.95],[95.63, 100.78],[95.73, 100.78]
