,[1, 1],[2, 2],[3, 3],[4, 4],[5, 5],[6, 6],[7, 7],[8, 8],[9, 9],[10, 10],[11, 11],[12, 12]
[0, 0],[511.43, 579.07],[509.99, 583.20],[513.40, 587.08],[516.67, 591.98],[532.30, 580.82],[537.46, 574.59],[532.29, 575.16],[530.05, 572.91],[530.76, 569.69],[514.87, 583.97],[522.93, 573.22],[518.37, 574.10]
