,[1, 1],[2, 2],[3, 3],[4, 4],[5, 5],[6, 6],[7, 7],[8, 8],[9, 9],[10, 10],[11, 11],[12, 12]
[0, 0],[8.38, 12.21],[8.19, 11.71],[8.83, 11.34],[9.25, 11.02],[7.49, 11.69],[6.33, 10.92],[7.22, 8.88],[5.35, 11.67],[2.86, 16.82],[6.67, 15.62],[7.94, 15.22],[8.21, 13.94]
