,[1, 1],[2, 2],[3, 3],[4, 4],[5, 5],[6, 6],[7, 7],[8, 8],[9, 9],[10, 10],[11, 11],[12, 12]
[0, 0],[9.34, 11.64],[9.78, 11.35],[7.65, 12.14],[6.35, 11.19],[6.85, 8.60],[6.33, 8.03],[6.42, 7.94],[6.66, 8.29],[6.81, 8.90],[7.33, 9.32],[6.02, 11.97],[6.27, 13.38]
