,"[1, 1]","[2, 2]","[3, 3]","[4, 4]","[5, 5]","[6, 6]","[7, 7]","[8, 8]","[9, 9]","[10, 10]","[11, 11]","[12, 12]"
"[0, 0]","[3.2019, 3.3489]","[3.1786, 3.3294]","[3.1848, 3.2983]","[3.1777, 3.3056]","[3.1814, 3.3198]","[3.2036, 3.3209]","[3.1913, 3.3551]","[3.2004, 3.3678]","[3.1828, 3.4091]","[3.2181, 3.3933]","[3.2174, 3.397]","[3.2123, 3.38]"
