,"[1, 1]","[2, 2]","[3, 3]","[4, 4]","[5, 5]","[6, 6]","[7, 7]","[8, 8]","[9, 9]","[10, 10]","[11, 11]","[12, 12]"
"[0, 0]","[3.249, 3.3007]","[3.2442, 3.2905]","[3.2475, 3.2875]","[3.2579, 3.289]","[3.2532, 3.3062]","[3.2643, 3.3005]","[3.2639, 3.3012]","[3.2291, 3.3391]","[3.2713, 3.3063]","[3.2709, 3.3163]","[3.2454, 3.3412]","[3.2463, 3.3253]"
