,"[1, 1]","[2, 2]","[3, 3]","[4, 4]","[5, 5]","[6, 6]","[7, 7]","[8, 8]","[9, 9]","[10, 10]","[11, 11]","[12, 12]"
"[0, 0]","[3.6159, 4.96]","[3.1242, 4.935]","[3.3593, 4.3176]","[3.2932, 4.3148]","[3.2201, 4.6253]","[3.4196, 4.8032]","[3.3768, 5.1858]","[3.5292, 5.2703]","[3.303, 5.6696]","[3.8615, 5.2504]","[3.5518, 5.6027]","[3.8016, 5.1847]"
