,[1, 1],[2, 2],[3, 3],[4, 4],[5, 5],[6, 6],[7, 7],[8, 8],[9, 9],[10, 10],[11, 11],[12, 12]
[0, 0],[637.89, 1966.81],[601.46, 1957.50],[599.97, 1930.92],[622.26, 1908.90],[591.63, 1961.37],[500.57, 2000.00],[727.25, 1876.34],[706.86, 1915.46],[614.83, 2000.00],[602.88, 2000.00],[576.45, 2000.00],[600.57, 2000.00]

