,"[1, 1]","[2, 2]","[3, 3]","[4, 4]","[5, 5]","[6, 6]","[7, 7]","[8, 8]","[9, 9]","[10, 10]","[11, 11]","[12, 12]"
"[1450, 1500]","[276.6428, 379.0241]","[278.8266, 377.0872]","[279.3989, 373.0461]","[281.7814, 369.959]","[279.2044, 366.2505]","[274.2294, 378.4479]","[277.1817, 378.3224]","[287.6198, 377.5799]","[286.1315, 376.9347]","[267.417, 388.9298]","[283.8143, 371.5108]","[277.9161, 380.9361]"
"[1500, 1550]","[279.3142, 371.2437]","[281.6289, 368.3496]","[281.4224, 365.2463]","[283.0115, 363.1482]","[280.6098, 360.4947]","[275.3858, 371.5662]","[280.8226, 368.3665]","[290.0255, 368.6893]","[288.7806, 368.7433]","[272.6218, 378.7783]","[285.9404, 364.1134]","[280.7349, 372.1508]"
"[1550, 1600]","[282.3388, 363.4413]","[283.9163, 360.9365]","[283.5774, 358.1771]","[284.1618, 357.7958]","[282.5903, 355.3952]","[277.7484, 364.8034]","[284.3723, 360.6019]","[291.9062, 361.7906]","[291.1054, 361.2148]","[276.3551, 370.3039]","[288.2298, 357.8655]","[283.8143, 363.3144]"
"[1600, 1650]","[285.3149, 357.2063]","[286.495, 355.0599]","[285.449, 353.4789]","[286.2197, 353.5422]","[284.3003, 351.6679]","[280.0289, 359.1486]","[287.0766, 355.1232]","[294.2923, 356.8827]","[293.026, 355.9077]","[282.7528, 361.1279]","[289.6989, 353.6711]","[286.6999, 356.7471]"
"[1650, 1700]","[287.0655, 352.9105]","[288.0085, 351.3301]","[287.0528, 350.0584]","[287.4073, 350.5314]","[285.4361, 349.3221]","[282.6114, 354.0705]","[289.0684, 351.3208]","[294.9962, 353.984]","[294.1167, 352.1381]","[286.8879, 355.0518]","[290.4673, 351.1566]","[288.3654, 352.4735]"
"[1700, 1750]","[287.9067, 350.3394]","[288.9949, 349.2698]","[287.6866, 348.2007]","[287.9701, 348.7408]","[285.9836, 347.7845]","[284.2909, 350.6533]","[289.9099, 349.5013]","[295.4719, 352.4385]","[295.3446, 349.7572]","[291.8233, 349.3724]","[290.8277, 349.7626]","[289.1852, 350.0942]"
"[1750, 1800]","[288.2821, 348.7071]","[289.0325, 348.0623]","[284.8566, 349.5986]","[288.182, 347.7088]","[285.6342, 347.3464]","[284.8917, 349.0355]","[289.6835, 349.3073]","[295.4353, 351.7794]","[295.4271, 348.7146]","[292.5235, 347.7041]","[290.8054, 349.0263]","[289.3856, 348.7819]"
"[1800, 1850]","[288.2352, 348.1297]","[288.8185, 347.4406]","[286.0851, 348.1505]","[288.1215, 347.1764]","[285.2285, 347.4264]","[284.2982, 348.8961]","[289.3904, 349.3388]","[295.3598, 351.6985]","[295.3783, 348.3396]","[290.9983, 348.4384]","[290.9546, 348.55]","[289.2676, 348.2103]"
"[1850, 1900]","[287.5318, 347.9358]","[288.5315, 347.0707]","[286.6457, 347.12]","[287.4303, 346.9415]","[284.5485, 347.7705]","[283.9788, 348.5968]","[289.0428, 349.4245]","[295.7846, 351.4129]","[295.4189, 347.9146]","[291.95, 347.076]","[290.8833, 348.3104]","[289.1259, 347.6958]"
"[1900, 1950]","[287.6023, 347.7197]","[288.5925, 346.8677]","[287.0778, 346.6864]","[288.016, 346.4864]","[284.3457, 347.7392]","[283.9385, 348.8047]","[288.4098, 349.9781]","[296.9442, 350.9722]","[295.4537, 347.8285]","[292.2146, 346.7829]","[290.3148, 348.5426]","[288.9424, 347.6066]"
"[1950, 2000]","[287.2271, 347.8159]","[288.3059, 346.7832]","[287.6354, 346.1047]","[287.8092, 346.6975]","[284.917, 347.001]","[283.2638, 349.5605]","[288.1475, 350.1377]","[296.9205, 350.9106]","[294.787, 348.2118]","[291.6038, 347.1236]","[289.921, 348.6913]","[288.2596, 347.7145]"
"[2000, 2100]","[286.5371, 348.0978]","[288.2228, 346.9413]","[287.3196, 346.1584]","[287.6176, 346.7807]","[284.4039, 347.5618]","[282.8234, 350.1854]","[288.0047, 350.8034]","[296.9735, 351.2651]","[294.2332, 348.8323]","[291.6844, 346.9667]","[289.6529, 349.0006]","[287.6646, 348.1428]"
"[2100, 2200]","[285.7358, 349.1952]","[287.106, 348.6291]","[287.6498, 346.24]","[287.599, 347.1119]","[283.7308, 349.1621]","[282.726, 350.6521]","[287.9628, 351.8512]","[296.5564, 352.9405]","[293.3413, 350.4403]","[291.0019, 347.8443]","[288.9188, 350.5006]","[287.3427, 349.0679]"
"[2200, 2300]","[285.4411, 350.9314]","[286.771, 351.5559]","[288.5936, 348.4183]","[287.5962, 348.2456]","[282.9791, 352.8608]","[284.5451, 351.802]","[286.2728, 355.7674]","[296.2075, 356.2253]","[292.7543, 353.5694]","[290.4763, 350.5151]","[288.6338, 353.3167]","[288.1274, 350.8382]"
"[2300, 2400]","[287.451, 355.0402]","[290.5805, 355.3225]","[291.5627, 352.7385]","[288.4794, 353.3]","[285.6856, 358.9553]","[288.5065, 357.281]","[287.7985, 361.4543]","[298.6575, 361.2405]","[294.6021, 359.7158]","[291.6768, 356.6421]","[291.1262, 357.9003]","[291.1907, 354.5605]"
"[2400, 2500]","[293.4733, 361.7394]","[295.906, 360.9507]","[295.8624, 359.2174]","[292.3161, 360.8438]","[296.2375, 364.0003]","[298.4994, 363.3573]","[296.6556, 365.7181]","[303.0461, 369.5843]","[299.9266, 366.8461]","[296.5119, 364.6306]","[297.1592, 364.6369]","[296.7852, 360.8883]"
"[2500, 2600]","[297.1145, 355.6221]","[297.7018, 354.0408]","[298.8534, 354.237]","[294.326, 354.4893]","[305.1388, 354.1456]","[302.0066, 354.1229]","[308.2305, 346.153]","[297.7228, 370.0581]","[301.8623, 363.6857]","[300.4142, 357.6291]","[299.867, 359.8187]","[300.9908, 352.9332]"
