,"[1, 1]","[2, 2]","[3, 3]","[4, 4]","[5, 5]","[6, 6]","[7, 7]","[8, 8]","[9, 9]","[10, 10]","[11, 11]","[12, 12]"
"[125, 150]","[0.00000, 500.00000]","[0.00000, 500.00000]","[0.00000, 500.00000]","[0.00000, 500.00000]","[0.00000, 500.00000]","[0.00000, 500.00000]","[176.994, 195.7679]","[0.00000, 500.00000]","[0.00000, 500.00000]","[0.00000, 500.00000]","[0.00000, 500.00000]","[0.00000, 500.00000]"
"[150, 175]","[151.0513, 545.3214]","[344.3966, 357.0319]","[335.6668, 349.9273]","[319.7502, 332.5951]","[237.6949, 388.7703]","[307.6568, 323.8726]","[328.756, 338.1918]","[336.0388, 371.3169]","[346.1035, 379.1817]","[354.3259, 360.8393]","[343.9805, 351.6007]","[330.7298, 357.6923]"
"[175, 200]","[348.1471, 371.8238]","[328.2526, 380.2656]","[321.5195, 375.0696]","[309.3862, 379.2908]","[316.9218, 369.6223]","[317.007, 372.0998]","[315.2181, 379.1631]","[313.7009, 387.6112]","[325.0208, 384.6765]","[338.2796, 380.3077]","[345.6335, 379.6085]","[341.8822, 384.341]"
"[200, 225]","[344.9141, 371.6794]","[327.9557, 373.3133]","[270.3102, 415.3846]","[275.3296, 402.8852]","[323.7721, 356.8659]","[321.6805, 366.2689]","[316.0681, 377.9511]","[310.3649, 387.0514]","[311.3113, 390.2847]","[322.693, 386.9162]","[334.1827, 384.9308]","[335.3156, 387.8809]"
"[225, 250]","[340.8998, 371.1109]","[328.9202, 370.2519]","[295.6378, 387.9589]","[241.1573, 433.3951]","[314.8599, 361.3396]","[323.997, 360.7422]","[319.4941, 373.2948]","[311.242, 385.2124]","[308.8271, 389.2843]","[314.5215, 387.8889]","[320.1644, 389.7719]","[325.9449, 389.3701]"
"[250, 275]","[336.6296, 369.4907]","[326.8097, 368.6952]","[293.9791, 387.4668]","[216.9977, 455.3403]","[320.6496, 352.3908]","[323.9731, 357.183]","[316.8538, 373.0296]","[311.6316, 382.8332]","[308.9902, 386.8912]","[314.0952, 384.2858]","[312.5778, 391.1349]","[322.2173, 386.0219]"
"[275, 300]","[334.3638, 368.3622]","[326.5693, 367.3505]","[321.0704, 360.8946]","[199.255, 473.4228]","[319.4179, 350.9653]","[320.6843, 354.2355]","[303.6243, 378.8349]","[311.1606, 377.9839]","[309.985, 383.9759]","[316.8573, 381.3731]","[311.2619, 391.3839]","[322.0917, 383.1559]"
"[300, 325]","[334.5479, 368.2864]","[324.493, 367.8851]","[318.9254, 359.8798]","[190.0042, 479.8151]","[314.9672, 354.9812]","[322.0003, 355.2109]","[332.0712, 353.5237]","[316.6549, 374.0777]","[312.2986, 380.896]","[319.5318, 376.8562]","[310.7253, 390.852]","[322.5449, 382.8805]"
"[325, 350]","[335.3389, 366.8266]","[323.7218, 368.3276]","[318.4685, 361.1302]","[203.1757, 468.1329]","[319.1282, 351.471]","[321.2114, 354.4887]","[330.4439, 351.6415]","[318.1613, 368.6839]","[312.8346, 377.8303]","[321.1906, 374.4894]","[311.1444, 390.601]","[322.9791, 382.2965]"
"[350, 375]","[335.3726, 364.4363]","[324.2655, 369.4909]","[316.3399, 370.9304]","[298.7811, 382.7703]","[321.9684, 355.1212]","[320.3178, 354.2567]","[311.9234, 363.2934]","[317.4099, 362.4771]","[311.9412, 375.8986]","[322.5085, 373.8989]","[312.752, 389.4993]","[322.8142, 380.4857]"
"[375, 400]","[335.6056, 364.4625]","[322.9314, 369.7167]","[299.3532, 385.5162]","[318.3324, 361.237]","[321.3321, 355.8085]","[320.2399, 356.2127]","[327.9371, 348.9993]","[321.3507, 358.1395]","[312.302, 372.9088]","[320.8033, 372.5155]","[312.1131, 388.5006]","[323.806, 379.5538]"
"[400, 425]","[334.3397, 363.9797]","[320.1838, 369.9885]","[290.4528, 391.5241]","[316.1199, 361.0045]","[319.9975, 355.6402]","[318.7401, 356.703]","[325.4336, 349.9639]","[322.7965, 353.9938]","[311.5047, 370.2157]","[319.559, 370.5031]","[308.8171, 389.486]","[322.6218, 379.1411]"
"[425, 450]","[334.2362, 365.7005]","[320.0175, 370.6438]","[286.9807, 388.8737]","[308.0193, 355.3583]","[180.9683, 478.2061]","[311.7681, 351.3098]","[321.8155, 348.3328]","[323.0211, 352.8695]","[312.3057, 367.7537]","[317.5281, 367.9034]","[304.7374, 388.4304]","[321.1066, 378.7958]"
"[450, 475]","[336.0855, 367.7439]","[314.8819, 367.1236]","[281.1427, 384.783]","[309.6436, 359.2141]","[319.9842, 361.2333]","[321.03, 360.9056]","[315.8419, 346.0187]","[300.4282, 334.7416]","[281.3838, 345.3891]","[298.9889, 348.8898]","[298.8571, 385.1764]","[325.7356, 382.0566]"
"[475, 500]","[332.3854, 361.2175]","[313.4535, 369.7339]","[291.1959, 379.2382]","[303.7699, 357.9475]","[222.4081, 436.8684]","[309.7332, 350.9789]","[306.6091, 356.073]","[312.6715, 352.0835]","[307.1769, 362.2521]","[310.86, 367.5489]","[298.8571, 390.3352]","[320.3559, 375.4801]"
