,"[1, 1]","[2, 2]","[3, 3]","[4, 4]","[5, 5]","[6, 6]","[7, 7]","[8, 8]","[9, 9]","[10, 10]","[11, 11]","[12, 12]"
"[150, 175]","[118.1224, 426.1022]","[268.9922, 279.0584]","[262.2966, 273.3393]","[249.8653, 259.7868]","[185.4652, 304.0076]","[240.4954, 253.0758]","[257.1378, 264.3662]","[262.6557, 290.7199]","[270.7607, 296.8192]","[277.2868, 282.3688]","[269.15, 274.9874]","[259.1318, 279.1177]"
"[175, 200]","[272.0071, 291.5432]","[258.4896, 296.3575]","[252.9074, 292.6639]","[243.1507, 296.1104]","[248.499, 288.9357]","[248.4237, 290.9326]","[246.6395, 296.8187]","[245.8759, 302.9376]","[254.766, 300.447]","[265.0121, 296.9824]","[270.808, 296.3605]","[267.2108, 300.9125]"
"[200, 225]","[270.1103, 291.1516]","[258.2784, 291.2413]","[212.4031, 324.9857]","[216.4196, 315.0135]","[254.142, 279.0593]","[252.3844, 286.4751]","[247.4801, 296.0979]","[243.3417, 302.7978]","[244.0982, 305.1199]","[252.9071, 302.3951]","[261.9538, 300.7608]","[262.4278, 303.681]"
"[225, 250]","[267.5465, 290.5066]","[259.3841, 288.8873]","[232.5348, 303.5837]","[189.6591, 339.2432]","[247.1957, 282.8543]","[254.427, 282.2688]","[250.3474, 292.6598]","[244.1688, 301.631]","[242.262, 304.6212]","[246.6106, 303.4086]","[251.0454, 304.8152]","[255.4245, 304.8598]"
"[250, 275]","[264.4803, 289.3799]","[258.1912, 287.6223]","[231.4056, 303.4229]","[170.7898, 356.7496]","[252.1016, 275.8323]","[254.6332, 279.6169]","[248.376, 292.7291]","[244.6017, 300.0254]","[242.5123, 303.0164]","[246.4174, 300.8417]","[245.2326, 306.1566]","[252.7924, 302.3639]"
"[275, 300]","[262.8858, 288.6971]","[258.1657, 286.7953]","[253.5181, 282.1186]","[156.9602, 371.2481]","[251.3203, 274.9194]","[252.1227, 277.6091]","[238.0332, 297.6157]","[244.382, 296.4502]","[243.4221, 300.9973]","[248.7281, 298.8211]","[244.3308, 306.6255]","[252.8999, 300.3015]"
"[300, 325]","[263.2038, 288.8628]","[256.728, 287.4077]","[252.0179, 281.5181]","[149.8066, 376.5591]","[249.3485, 276.994]","[253.56, 278.4515]","[261.0496, 277.5464]","[248.8991, 293.6359]","[245.383, 298.8512]","[250.9681, 295.5281]","[244.0501, 306.4612]","[253.4419, 300.3007]"
"[325, 350]","[263.9644, 287.9794]","[256.3242, 287.9596]","[251.8256, 282.7136]","[160.2432, 367.6241]","[251.3531, 275.7974]","[253.0984, 278.0312]","[260.0415, 276.1504]","[250.2551, 289.6311]","[245.966, 296.7083]","[252.4375, 293.9178]","[244.5214, 306.5163]","[253.9439, 300.0714]"
"[350, 375]","[264.1083, 286.3286]","[256.9468, 289.0658]","[251.124, 289.928]","[235.7124, 300.7393]","[253.3666, 279.3588]","[252.547, 278.0381]","[244.5788, 286.4577]","[249.7758, 284.9019]","[245.3962, 295.4234]","[253.6517, 293.7324]","[245.9595, 305.9339]","[253.9688, 298.8838]"
"[375, 400]","[264.4575, 286.6347]","[256.0598, 289.487]","[236.5532, 302.924]","[251.5971, 283.5605]","[253.5349, 279.5485]","[252.6721, 279.8292]","[258.4507, 274.469]","[253.1383, 281.7498]","[245.8583, 293.3301]","[252.4369, 292.879]","[245.5823, 305.3848]","[254.939, 298.3795]"
"[400, 425]","[263.6185, 286.4918]","[254.0271, 289.9567]","[229.6062, 307.9764]","[250.0194, 283.597]","[252.6345, 279.652]","[251.6382, 280.455]","[256.6625, 275.4317]","[254.4765, 278.674]","[245.3843, 291.4508]","[251.6169, 291.538]","[243.14, 306.4151]","[254.1895, 298.2754]"
"[425, 450]","[263.7286, 288.0609]","[253.9631, 290.8032]","[227.0262, 306.1071]","[243.8018, 279.332]","[143.088, 376.5636]","[246.3046, 276.393]","[253.974, 274.3555]","[254.881, 277.9529]","[246.193, 289.7328]","[250.1711, 289.732]","[240.0693, 305.8348]","[253.1611, 298.238]"
"[450, 475]","[265.6253, 290.212]","[249.7956, 288.3187]","[222.2675, 302.7945]","[245.1759, 282.5792]","[252.6836, 285.506]","[254.1877, 284.5221]","[249.1489, 272.4502]","[236.0712, 262.6533]","[219.6822, 271.393]","[234.498, 273.78]","[235.2491, 303.192]","[257.2695, 301.353]"
"[475, 500]","[262.5776, 285.0071]","[248.7708, 290.8717]","[230.709, 298.9042]","[240.7279, 281.8452]","[176.0281, 344.452]","[245.0327, 276.5451]","[242.2862, 280.8972]","[247.108, 277.6868]","[242.4702, 285.8272]","[245.2111, 289.9306]","[235.7254, 307.8401]","[252.8663, 296.1279]"
"[500, 550]","[255.5174, 283.9467]","[244.3249, 288.9424]","[240.3412, 286.0739]","[238.0435, 281.5117]","[183.5556, 329.3257]","[235.6096, 272.1155]","[151.9485, 354.7081]","[237.3029, 274.3038]","[237.8316, 283.874]","[239.278, 293.7806]","[232.1251, 308.8542]","[248.8525, 294.0364]"
"[550, 600]","[244.1522, 286.9245]","[235.932, 286.9139]","[235.7277, 276.119]","[231.5253, 270.5538]","[126.2544, 370.3143]","[227.0927, 269.0546]","[205.3201, 294.5549]","[233.795, 272.5498]","[232.9783, 281.4892]","[227.6234, 295.4963]","[220.9365, 309.4546]","[242.2058, 291.4831]"
"[600, 650]","[232.0575, 281.4429]","[226.2211, 276.9706]","[217.3237, 279.5047]","[220.3777, 276.766]","[225.2449, 275.1427]","[228.4032, 272.5935]","[225.6902, 272.0894]","[224.4066, 270.8574]","[223.976, 274.842]","[210.652, 297.8655]","[206.8624, 311.2355]","[230.4339, 289.8643]"
"[650, 700]","[227.24, 272.2075]","[210.6634, 258.9893]","[124.5953, 322.9975]","[123.688, 325.1434]","[153.0319, 312.7432]","[182.4294, 294.5403]","[211.8734, 257.8894]","[176.0196, 277.3275]","[202.1144, 246.921]","[183.8647, 283.771]","[185.0858, 311.8166]","[228.7419, 283.3376]"
"[700, 750]","[217.7807, 259.6411]","[208.3061, 250.2137]","[173.9946, 272.9709]","[201.8434, 248.6531]","[173.3257, 287.6373]","[204.0634, 259.6515]","[205.7681, 247.6054]","[200.4403, 239.4729]","[200.7699, 238.0163]","[176.7951, 278.141]","[170.7269, 306.1051]","[218.6956, 268.0656]"
"[750, 800]","[212.0703, 247.1419]","[204.5095, 241.1133]","[202.762, 237.5628]","[205.6685, 236.8607]","[204.7166, 236.3612]","[206.9703, 241.5047]","[207.6653, 239.7501]","[207.5813, 231.2168]","[208.0193, 234.3167]","[181.5605, 276.607]","[87.7345, 340.1593]","[205.4736, 248.2574]"
"[800, 850]","[205.7928, 238.0675]","[198.1679, 235.2162]","[188.949, 237.155]","[200.3128, 228.4662]","[103.4921, 296.6712]","[202.9581, 230.3176]","[175.8439, 253.3081]","[202.1117, 224.699]","[204.5264, 224.7078]","[181.2424, 258.508]","[76.1313, 336.971]","[199.8741, 239.6591]"
"[850, 900]","[196.5913, 225.6125]","[189.2133, 230.9439]","[185.9258, 233.8881]","[195.8953, 223.4416]","[181.4044, 235.0906]","[194.6539, 216.9655]","[151.9519, 255.9936]","[192.987, 215.83]","[198.4236, 216.0069]","[185.137, 236.2157]","[91.1993, 334.1707]","[194.48, 230.4954]"
"[900, 950]","[193.3663, 222.3706]","[187.0506, 223.3679]","[185.0364, 221.057]","[187.6957, 217.5517]","[190.1059, 216.9693]","[191.6215, 217.1062]","[193.7718, 214.6634]","[190.9943, 216.3139]","[195.5716, 212.4362]","[191.1672, 220.5065]","[92.0858, 324.2055]","[191.1238, 227.1404]"
"[950, 1000]","[188.3674, 217.2587]","[182.2806, 217.9828]","[182.5782, 215.0023]","[183.5364, 215.179]","[142.0558, 259.0188]","[187.496, 213.8218]","[184.5393, 214.4213]","[184.4618, 212.4619]","[190.5387, 207.9229]","[190.2991, 213.2819]","[88.7642, 319.8571]","[187.0132, 222.5101]"
"[1000, 1050]","[185.9773, 216.0375]","[178.5763, 214.9469]","[177.719, 210.8089]","[178.2471, 210.9241]","[178.5476, 212.3257]","[182.155, 210.8013]","[183.6839, 211.5676]","[181.2117, 210.4427]","[188.4131, 206.6342]","[186.2362, 209.19]","[82.7426, 300.284]","[182.716, 218.0219]"
"[1050, 1100]","[180.0804, 210.7986]","[174.2041, 210.2336]","[171.2311, 205.2778]","[169.3803, 203.0809]","[136.6545, 237.2418]","[173.7665, 203.9365]","[175.9493, 203.6677]","[173.929, 204.6795]","[179.4826, 198.1918]","[178.38, 201.929]","[86.7204, 299.6033]","[177.7863, 213.5937]"
