,"[1, 1]","[2, 2]","[3, 3]","[4, 4]","[5, 5]","[6, 6]","[7, 7]","[8, 8]","[9, 9]","[10, 10]","[11, 11]","[12, 12]"
"[150, 175]","[216.0604, 249.7862]","[219.9155, 240.8303]","[223.7707, 231.8745]","[218.85, 234.7355]","[213.2103, 236.9315]","[214.6196, 228.7009]","[198.1102, 237.1492]","[209.1166, 240.7962]","[204.727, 269.6238]","[222.7789, 242.8913]","[208.35, 267.6979]","[212.2052, 258.742]"
"[175, 200]","[233.8427, 283.4933]","[235.3007, 269.2666]","[212.7408, 272.5208]","[202.0303, 269.2627]","[209.4677, 259.3145]","[189.1588, 284.9204]","[191.0073, 288.0563]","[192.5353, 287.4863]","[183.8579, 297.162]","[229.8684, 258.6231]","[211.5136, 291.2992]","[236.8117, 279.0116]"
"[200, 225]","[236.1355, 282.705]","[237.3698, 268.3588]","[216.7535, 270.4623]","[200.8088, 273.919]","[210.7422, 262.6992]","[187.6363, 291.4304]","[191.6786, 291.9527]","[193.8117, 290.2698]","[187.4591, 297.472]","[225.0671, 267.3507]","[207.6847, 298.6812]","[236.5419, 281.8618]"
"[225, 250]","[233.9174, 283.5338]","[238.8492, 266.8468]","[221.176, 269.2279]","[202.8228, 277.383]","[212.35, 266.7209]","[187.8863, 296.1205]","[191.2369, 297.9208]","[197.9316, 293.975]","[193.1119, 301.7017]","[218.4601, 283.1728]","[211.3567, 300.4174]","[234.8568, 284.3665]"
"[250, 275]","[233.345, 284.8912]","[241.208, 266.3838]","[224.7863, 269.0975]","[202.0652, 282.8592]","[213.5437, 270.8675]","[191.1854, 298.4541]","[191.7515, 303.3178]","[203.0107, 294.9381]","[197.7781, 302.5704]","[222.5735, 283.1912]","[216.4429, 297.6]","[235.0451, 285.0777]"
"[275, 300]","[235.6542, 285.5041]","[241.5235, 269.5794]","[227.8218, 270.4094]","[202.9082, 286.9443]","[216.2655, 273.2045]","[195.9004, 298.6829]","[195.7526, 304.2091]","[207.7807, 295.1254]","[204.1317, 301.0986]","[223.9039, 286.2683]","[219.9668, 297.6989]","[237.5942, 285.5057]"
"[300, 325]","[238.7169, 285.4863]","[241.0789, 273.6894]","[228.9594, 273.8973]","[206.1106, 289.1112]","[218.1924, 276.6674]","[200.1496, 299.1066]","[201.273, 302.3981]","[211.2249, 294.7465]","[209.0407, 299.1113]","[225.0503, 288.1402]","[223.1904, 297.4968]","[240.5496, 285.4722]"
"[325, 350]","[240.6862, 285.6358]","[242.3043, 275.2245]","[228.8774, 277.7139]","[210.2905, 289.4295]","[220.884, 278.4527]","[203.4007, 299.4442]","[204.8452, 301.1797]","[213.8807, 293.5634]","[212.4437, 296.9777]","[225.8449, 288.8616]","[224.5748, 297.8892]","[243.3467, 284.5693]"
"[350, 375]","[243.0242, 282.4393]","[245.0075, 276.1355]","[228.931, 282.3521]","[213.1498, 288.0041]","[222.5054, 280.2038]","[207.7858, 300.6347]","[207.2665, 299.5218]","[214.9667, 292.5973]","[217.2554, 295.571]","[213.5043, 277.2264]","[220.1269, 294.7557]","[245.3252, 284.9696]"
"[375, 400]","[243.8959, 281.1651]","[244.442, 276.8894]","[227.1344, 285.2002]","[215.7785, 288.5578]","[222.555, 281.1187]","[209.3649, 299.3467]","[209.3361, 297.4893]","[215.4416, 291.6086]","[218.7196, 292.2832]","[212.546, 276.2098]","[218.609, 296.2191]","[245.5137, 283.9825]"
"[400, 425]","[242.8289, 280.947]","[243.2025, 277.7213]","[225.5744, 286.3312]","[217.293, 288.411]","[222.2022, 281.1928]","[210.1862, 296.4924]","[210.3895, 295.2519]","[214.9815, 290.4838]","[219.0733, 289.175]","[211.3073, 275.9236]","[216.9125, 296.3138]","[243.6902, 283.4348]"
"[425, 450]","[240.5063, 281.7959]","[240.5031, 279.6739]","[223.5978, 286.5324]","[217.9614, 287.6257]","[221.2538, 281.2953]","[210.3819, 294.3365]","[210.0673, 293.6824]","[213.5693, 289.9091]","[219.194, 285.6946]","[210.1097, 274.1465]","[214.4846, 295.9125]","[241.9409, 282.4337]"
"[450, 475]","[238.9117, 280.8339]","[238.3511, 280.2371]","[220.6306, 287.0904]","[216.8642, 287.1448]","[219.1987, 280.9297]","[210.0317, 291.654]","[209.8248, 291.7323]","[212.1368, 288.0216]","[218.5137, 281.7757]","[208.0697, 273.7422]","[213.1199, 294.5863]","[239.8843, 280.8193]"
"[475, 500]","[236.8494, 280.445]","[234.6536, 281.4601]","[218.1274, 286.6586]","[215.7089, 286.4494]","[216.8154, 280.1829]","[208.8061, 289.7295]","[208.6016, 289.5461]","[210.5535, 286.4389]","[217.9525, 277.758]","[206.2747, 271.9629]","[211.0622, 293.5229]","[237.8906, 279.2347]"
"[500, 550]","[231.2961, 280.428]","[228.6137, 282.2302]","[213.8352, 285.1804]","[212.3801, 285.8615]","[213.2027, 278.9583]","[206.8882, 285.1318]","[206.3477, 286.1927]","[207.3077, 283.1786]","[214.7424, 272.9243]","[203.3685, 269.1011]","[206.8895, 291.2876]","[233.5038, 276.5529]"
"[550, 600]","[224.7571, 277.411]","[219.0579, 281.9357]","[207.2955, 281.6988]","[207.5938, 283.1243]","[207.0874, 276.4088]","[203.3324, 279.2385]","[201.6963, 281.1103]","[201.6337, 278.808]","[209.2189, 266.8116]","[197.8309, 262.9799]","[200.8462, 287.8178]","[226.9702, 272.4346]"
"[600, 650]","[217.3857, 273.1237]","[208.6757, 280.3363]","[199.901, 277.7026]","[201.2255, 279.6582]","[200.2545, 272.2284]","[197.3542, 274.4091]","[195.8558, 276.0435]","[195.6022, 273.9877]","[202.9907, 260.979]","[189.1983, 258.6035]","[194.1433, 281.7781]","[219.336, 267.9538]"
"[650, 700]","[207.9698, 269.0975]","[196.8435, 278.0742]","[191.7405, 273.0341]","[194.3266, 275.0431]","[192.3161, 267.3801]","[190.1828, 269.8223]","[188.5541, 271.1623]","[188.5771, 268.3698]","[195.039, 255.2018]","[180.983, 251.397]","[185.8479, 275.5484]","[209.3505, 263.7352]"
"[700, 750]","[198.4377, 263.2477]","[185.4471, 274.048]","[183.1416, 266.9594]","[186.5491, 269.3849]","[183.5304, 261.915]","[182.3414, 264.2239]","[181.9176, 264.9341]","[180.7116, 262.6217]","[187.0243, 248.7215]","[173.8306, 244.0969]","[177.2701, 268.0733]","[200.972, 254.695]"
"[750, 800]","[190.0113, 255.819]","[175.6986, 267.9566]","[174.8616, 259.8108]","[177.4473, 263.0032]","[175.2007, 254.851]","[175.6393, 256.3453]","[176.1465, 256.6621]","[173.9214, 254.5479]","[179.621, 240.9936]","[166.5559, 235.8788]","[169.8735, 260.4419]","[193.5384, 244.7202]"
"[800, 850]","[183.1511, 246.0751]","[167.6292, 260.0361]","[168.4328, 250.4036]","[171.3893, 253.965]","[168.3883, 245.8108]","[169.1784, 247.2797]","[171.077, 246.449]","[168.3182, 244.9124]","[173.7882, 231.7697]","[161.0444, 227.1157]","[163.5737, 251.7659]","[187.0998, 235.0394]"
"[850, 900]","[177.4333, 236.3508]","[162.116, 250.1713]","[163.6331, 239.9004]","[166.7388, 242.9841]","[162.4596, 235.8433]","[163.3234, 237.7072]","[166.9646, 235.7167]","[162.3807, 235.9349]","[168.621, 223.0177]","[156.3804, 218.814]","[159.939, 239.9883]","[180.635, 226.6667]"
"[900, 950]","[171.4049, 227.798]","[157.0354, 240.8074]","[159.1587, 230.7549]","[162.0161, 232.9262]","[157.771, 226.3768]","[158.0174, 229.2078]","[162.1409, 226.8156]","[157.1837, 227.3258]","[163.4539, 216.3282]","[150.7558, 211.8087]","[155.4267, 231.1647]","[174.4717, 219.0699]"
"[950, 1000]","[166.4035, 220.0075]","[152.6222, 232.3673]","[154.6804, 223.0542]","[157.5006, 224.2864]","[153.6812, 217.8442]","[154.0317, 222.1765]","[157.0146, 220.1954]","[151.8562, 221.0155]","[158.3016, 210.8021]","[146.1808, 205.2117]","[150.5503, 224.3726]","[168.8571, 212.4964]"
"[1000, 1050]","[161.9161, 213.3875]","[150.1153, 223.9826]","[150.9859, 216.2429]","[153.3055, 216.8565]","[150.4947, 210.8193]","[149.856, 216.3153]","[152.3334, 214.4689]","[147.8864, 215.7324]","[153.5619, 206.4793]","[142.5943, 200.3886]","[147.659, 218.0217]","[163.6794, 207.2626]"
"[1050, 1100]","[158.5313, 207.8682]","[147.9033, 217.1034]","[148.5926, 210.0867]","[150.6731, 209.8648]","[148.1747, 204.5199]","[146.2101, 211.9208]","[148.9222, 209.6636]","[144.9698, 211.1817]","[149.5815, 203.5373]","[140.4542, 195.4874]","[144.6502, 213.309]","[159.9252, 202.5793]"
"[1100, 1150]","[156.2159, 203.0433]","[147.1465, 210.8795]","[146.8335, 205.3024]","[148.2653, 204.3063]","[146.381, 199.6629]","[144.1309, 207.7368]","[146.1794, 205.9534]","[142.8532, 207.2695]","[146.2985, 201.8622]","[139.1109, 191.7114]","[142.8123, 209.4986]","[156.599, 199.2962]"
"[1150, 1200]","[154.6785, 199.0781]","[146.9871, 205.6999]","[146.045, 201.3517]","[146.1836, 200.2925]","[145.243, 195.7825]","[142.5933, 204.8742]","[144.2415, 203.0749]","[141.3177, 204.5289]","[143.8502, 200.8927]","[137.6646, 189.7684]","[141.6117, 206.8401]","[154.0455, 197.2221]"
"[1200, 1250]","[153.2873, 196.7302]","[147.306, 201.574]","[145.6701, 198.5821]","[144.5694, 197.5766]","[144.4465, 193.3003]","[141.1502, 203.1216]","[142.5417, 201.4492]","[139.9547, 202.6339]","[141.8159, 200.9311]","[136.9571, 188.5499]","[140.6554, 204.8996]","[152.2791, 196.0238]"
"[1250, 1300]","[152.0962, 195.4817]","[147.9816, 198.2033]","[145.6923, 196.5904]","[143.5447, 195.655]","[143.9566, 191.7087]","[140.7249, 201.3804]","[141.2655, 200.6664]","[139.342, 201.6044]","[140.6162, 201.2207]","[137.0682, 187.4311]","[140.4007, 203.938]","[151.2408, 195.4066]"
"[1300, 1350]","[151.2318, 195.4592]","[149.0602, 195.9399]","[145.9458, 195.3755]","[143.3071, 194.4277]","[144.0751, 190.4403]","[140.4587, 201.1013]","[140.689, 200.1106]","[139.215, 200.7518]","[139.7299, 202.3423]","[137.1004, 187.5877]","[140.0411, 204.2911]","[150.709, 195.5326]"
"[1350, 1400]","[151.0906, 195.5875]","[150.0306, 194.6771]","[146.7527, 194.6828]","[143.0891, 194.0174]","[144.6, 190.1647]","[140.6352, 201.3795]","[140.9926, 200.3612]","[139.2072, 201.1318]","[139.2217, 204.0316]","[137.1343, 188.9222]","[140.5114, 204.4872]","[150.6882, 196.0089]"
"[1400, 1450]","[150.9495, 196.5291]","[151.2657, 194.3399]","[147.1474, 194.9439]","[143.3339, 194.4353]","[145.3812, 190.6264]","[141.3077, 201.6354]","[141.3502, 201.1165]","[139.5352, 202.2023]","[139.0447, 206.4726]","[138.0009, 189.5582]","[140.6, 206.0383]","[151.0834, 196.7949]"
"[1450, 1500]","[150.9533, 198.1699]","[152.3132, 194.9604]","[147.7964, 195.8364]","[144.0119, 195.0363]","[146.3548, 191.8467]","[142.5672, 203.0723]","[141.6488, 202.8966]","[140.0442, 203.4208]","[139.9864, 208.3593]","[139.6051, 190.07]","[140.9286, 208.0622]","[151.5521, 198.1235]"
"[1500, 1550]","[151.287, 200.1469]","[153.2642, 195.8173]","[148.4688, 197.3425]","[144.7682, 196.6438]","[147.9235, 192.3276]","[144.0365, 204.5164]","[142.2581, 204.9041]","[140.7765, 204.9267]","[140.4181, 210.5679]","[140.3182, 192.0713]","[142.1898, 209.3076]","[152.5694, 199.6593]"
"[1550, 1600]","[152.0926, 202.1081]","[154.8826, 196.7002]","[149.9425, 198.9214]","[145.4312, 198.4198]","[148.0402, 194.6091]","[145.3437, 206.6152]","[142.8095, 207.682]","[141.5609, 207.3528]","[140.874, 212.8135]","[141.8126, 194.3245]","[144.5345, 210.31]","[153.8494, 201.2035]"
"[1600, 1650]","[153.1341, 204.5502]","[156.3483, 198.2966]","[151.8787, 200.8931]","[146.263, 200.7747]","[146.4927, 199.5915]","[145.7938, 209.1313]","[143.8199, 210.1066]","[142.4596, 210.5339]","[142.9614, 214.8911]","[143.9739, 196.4366]","[146.4413, 211.874]","[156.0801, 202.426]"
