,"[1, 1]","[2, 2]","[3, 3]","[4, 4]","[5, 5]","[6, 6]","[7, 7]","[8, 8]","[9, 9]","[10, 10]","[11, 11]","[12, 12]"
"[750, 800]","[239.9167, 322.9005]","[222.0684, 338.0249]","[220.5771, 327.8072]","[223.9825, 331.9522]","[221.1752, 321.7269]","[221.6403, 323.6977]","[222.2195, 324.1395]","[219.5341, 321.411]","[226.8184, 304.3415]","[210.3239, 297.8466]","[214.5659, 328.7373]","[244.303, 309.0941]"
"[800, 850]","[230.9651, 310.2146]","[211.6104, 327.6296]","[212.1702, 315.5984]","[216.0579, 320.1559]","[212.3098, 309.9297]","[213.2322, 311.8559]","[215.5669, 310.8457]","[212.2232, 308.8322]","[219.1721, 292.3371]","[203.1064, 286.4273]","[206.3343, 317.4102]","[235.899, 296.4706]"
"[850, 900]","[223.4762, 297.578]","[204.391, 314.8023]","[205.8243, 302.0068]","[209.9404, 305.9271]","[204.5837, 296.9805]","[205.5789, 299.4329]","[210.1324, 296.9292]","[204.4822, 297.1362]","[212.3734, 280.9639]","[196.9779, 275.6113]","[201.4977, 302.1744]","[227.4621, 285.5481]"
"[900, 950]","[215.6011, 286.4549]","[197.729, 302.641]","[199.9294, 290.156]","[203.7309, 292.8958]","[198.4321, 284.696]","[198.6563, 288.3552]","[203.8044, 285.3559]","[197.6773, 285.953]","[205.5892, 272.2034]","[189.655, 266.4517]","[195.5636, 290.7032]","[219.4233, 275.6306]"
"[950, 1000]","[209.0371, 276.3137]","[191.9282, 291.6588]","[194.0659, 280.1109]","[197.7955, 281.6817]","[193.0505, 273.6139]","[193.4065, 279.1478]","[197.1198, 276.6702]","[190.7384, 277.6618]","[198.8264, 264.9456]","[183.6662, 257.8198]","[189.1815, 281.8141]","[212.0933, 267.0192]"
"[1000, 1050]","[203.1311, 267.6715]","[188.5257, 280.7829]","[189.1813, 271.2098]","[192.2765, 272.0073]","[188.8089, 264.4509]","[187.9346, 271.4261]","[191.0045, 269.1282]","[185.5178, 270.675]","[192.6041, 259.2017]","[178.9344, 251.4363]","[185.3043, 273.4966]","[205.3244, 260.1115]"
"[1050, 1100]","[198.6252, 260.4201]","[185.4957, 271.825]","[185.9607, 263.1526]","[188.7296, 262.9028]","[185.6629, 256.2203]","[183.137, 265.5626]","[186.492, 262.7601]","[181.6221, 264.6273]","[187.3548, 255.1873]","[176.0199, 244.9684]","[181.2886, 267.2478]","[200.3569, 253.9072]"
"[1100, 1150]","[195.4572, 254.0608]","[184.298, 263.6998]","[183.5332, 256.8254]","[185.4701, 255.6129]","[183.1803, 249.8134]","[180.301, 259.9873]","[182.8316, 257.7658]","[178.7369, 259.3941]","[183.0015, 252.7544]","[174.1032, 239.9317]","[178.7418, 262.1428]","[195.9419, 249.4601]"
"[1150, 1200]","[193.2644, 248.7917]","[183.8386, 256.9056]","[182.3022, 251.5671]","[182.6277, 250.267]","[181.5177, 244.6416]","[178.1494, 256.0655]","[180.1782, 253.828]","[176.5817, 255.6325]","[179.6992, 251.209]","[172.0702, 237.1802]","[176.9998, 258.4816]","[192.5017, 246.5333]"
"[1200, 1250]","[191.266, 245.5429]","[183.9732, 251.4378]","[181.6282, 247.7527]","[180.3686, 246.5509]","[180.2849, 241.218]","[176.1189, 253.5325]","[177.8276, 251.4558]","[174.6465, 252.9312]","[176.9273, 250.9104]","[170.9485, 235.3534]","[175.5697, 255.7191]","[190.0469, 244.7013]"
"[1250, 1300]","[189.5298, 243.656]","[184.5543, 246.9238]","[181.4367, 244.9331]","[178.85, 243.8301]","[179.4331, 238.9135]","[175.3552, 251.0178]","[176.0084, 250.1319]","[173.6525, 251.3077]","[175.2009, 250.9268]","[170.8588, 233.637]","[175.0095, 254.1807]","[188.4981, 243.6024]"
"[1300, 1350]","[188.1956, 243.3012]","[185.6349, 243.7873]","[181.5371, 243.1301]","[178.3098, 241.9765]","[179.3355, 237.013]","[174.7891, 250.3268]","[175.0563, 249.0973]","[173.2587, 249.9147]","[173.8694, 251.9658]","[170.6658, 233.5133]","[174.3253, 254.2712]","[187.5817, 243.4231]"
"[1350, 1400]","[187.7693, 243.1205]","[186.5831, 241.8916]","[182.3109, 241.937]","[177.7932, 241.1316]","[179.7438, 236.3449]","[174.7754, 250.3255]","[175.1984, 249.0643]","[173.0183, 250.0361]","[173.0024, 253.7183]","[170.477, 234.8438]","[174.6682, 254.1655]","[187.3064, 243.6743]"
"[1400, 1450]","[187.3404, 243.9503]","[187.8586, 241.1417]","[182.6808, 241.9255]","[177.8458, 241.3197]","[180.4647, 236.5932]","[175.3706, 250.2937]","[175.4016, 249.6578]","[173.1888, 251.0158]","[172.5449, 256.3932]","[171.3167, 235.3062]","[174.5379, 255.7338]","[187.5426, 244.3091]"
"[1450, 1500]","[187.0883, 245.6446]","[188.8968, 241.5739]","[183.2416, 242.6956]","[178.4533, 241.7209]","[181.4217, 237.7765]","[176.6955, 251.7149]","[175.5366, 251.5072]","[173.5782, 252.1805]","[173.4752, 258.3703]","[173.0588, 235.6208]","[174.7062, 257.8809]","[187.8644, 245.6151]"
"[1500, 1550]","[187.2486, 247.7424]","[189.807, 242.3001]","[183.8205, 244.2225]","[179.1384, 243.3744]","[183.1056, 238.0478]","[178.2693, 253.1507]","[176.0568, 253.6334]","[174.2417, 253.6941]","[173.7687, 260.7357]","[173.7074, 237.7563]","[176.016, 259.067]","[188.8641, 247.1703]"
"[1550, 1600]","[187.9867, 249.8153]","[191.538, 243.0573]","[185.3875, 245.8271]","[179.7029, 245.2307]","[182.9944, 240.5331]","[179.6304, 255.3982]","[176.5026, 256.7001]","[174.9727, 256.3277]","[174.0848, 263.1498]","[175.3098, 240.2022]","[178.6554, 259.9524]","[190.1824, 248.7315]"
"[1600, 1650]","[189.0102, 252.4741]","[193.0788, 244.6851]","[187.5179, 247.9061]","[180.6616, 247.4871]","[180.8254, 246.3408]","[179.9339, 258.135]","[177.4999, 259.3375]","[175.8418, 259.8852]","[176.4276, 265.3206]","[177.7286, 242.4693]","[180.7584, 261.5142]","[192.6724, 249.8844]"
"[1650, 1700]","[190.7952, 254.1909]","[195.3158, 246.3859]","[188.9323, 250.4235]","[182.1233, 250.2152]","[180.1159, 251.8533]","[181.297, 261.2497]","[178.2672, 263.2732]","[177.6768, 262.2082]","[178.4889, 268.5014]","[180.043, 245.8413]","[183.5685, 264.2864]","[195.1859, 251.7559]"
"[1700, 1750]","[192.8157, 256.732]","[197.492, 248.75]","[191.2886, 252.9739]","[184.0196, 253.7529]","[178.9688, 257.8895]","[182.0936, 262.9148]","[179.0298, 267.0738]","[179.1716, 265.6302]","[181.0786, 270.9172]","[182.2873, 249.3538]","[185.6969, 267.0533]","[197.1265, 254.5921]"
"[1750, 1800]","[194.6208, 259.2803]","[199.7813, 251.567]","[194.7658, 255.0258]","[186.1847, 257.1659]","[178.426, 262.6867]","[183.7044, 264.12]","[180.6935, 270.3367]","[181.6787, 267.6853]","[183.5021, 272.4479]","[184.2787, 252.8142]","[188.2142, 270.2262]","[199.241, 257.3543]"
"[1800, 1850]","[196.5427, 262.3094]","[201.8298, 254.2082]","[197.5326, 258.3096]","[188.2411, 260.0915]","[178.248, 266.3644]","[186.1528, 267.3642]","[181.7569, 274.2311]","[183.9712, 270.0392]","[185.014, 275.1711]","[186.0024, 255.7165]","[189.6714, 274.4866]","[201.257, 260.6624]"
"[1850, 1900]","[200.4868, 263.4102]","[203.7445, 257.476]","[200.2333, 261.741]","[190.3665, 263.5155]","[184.4386, 264.6525]","[189.087, 271.2328]","[184.1479, 277.3303]","[186.7422, 272.2156]","[186.8964, 277.2678]","[188.4877, 258.2373]","[191.6552, 278.2524]","[203.4341, 264.3283]"
"[1900, 1950]","[202.8092, 265.3771]","[204.9442, 260.9529]","[202.2111, 265.6986]","[192.1739, 265.9156]","[188.949, 264.089]","[190.2099, 273.399]","[185.7785, 281.0774]","[188.1576, 274.2252]","[186.4432, 278.6933]","[190.823, 260.6345]","[194.3211, 279.892]","[205.365, 266.6845]"
"[1950, 2000]","[205.11, 267.015]","[205.8257, 264.2483]","[204.3762, 267.575]","[193.8111, 268.6832]","[192.7373, 263.7245]","[191.4101, 275.7309]","[188.6377, 281.0761]","[190.2492, 276.1313]","[187.721, 278.3192]","[192.9964, 263.0439]","[194.9768, 283.362]","[207.6709, 268.6064]"
"[2000, 2100]","[207.9796, 270.9448]","[207.2207, 267.4186]","[207.1295, 270.0959]","[196.5393, 272.2]","[197.5618, 264.6589]","[194.4276, 277.3023]","[190.8362, 282.8741]","[193.0849, 277.8406]","[190.227, 280.4271]","[195.8916, 263.2301]","[197.5773, 285.4725]","[210.7668, 270.917]"
"[2100, 2200]","[211.7493, 274.3397]","[207.9299, 272.1839]","[209.9565, 273.1172]","[198.4297, 276.4558]","[202.2022, 265.5889]","[197.7091, 277.0981]","[194.7047, 284.1017]","[195.541, 279.8297]","[192.2235, 282.3402]","[199.9373, 261.8827]","[198.2524, 289.7718]","[213.8373, 273.5091]"
"[2200, 2300]","[213.8784, 276.7118]","[210.2625, 273.3497]","[210.7289, 275.0982]","[198.9988, 280.8099]","[206.237, 266.4428]","[200.3357, 277.4863]","[196.4881, 285.13]","[197.2407, 282.2911]","[193.9174, 276.2623]","[205.2227, 257.3349]","[200.0755, 291.3747]","[215.0074, 276.9474]"
"[2300, 2400]","[215.1005, 279.3233]","[212.7897, 275.2614]","[211.471, 277.5906]","[200.4305, 282.5862]","[208.472, 267.5505]","[204.0966, 263.8558]","[192.3951, 280.1147]","[196.5606, 280.3359]","[201.7227, 258.5138]","[206.2762, 258.212]","[200.8094, 293.9416]","[215.4881, 278.6393]"
"[2400, 2500]","[218.0437, 278.8893]","[211.3785, 277.0437]","[210.6746, 279.6991]","[203.2408, 282.6727]","[210.2239, 267.5286]","[217.8204, 242.0438]","[203.9134, 251.0541]","[212.1005, 238.9405]","[212.8245, 243.2594]","[206.6216, 257.4179]","[200.9565, 294.5619]","[214.6487, 279.0247]"
"[2500, 2600]","[218.1117, 275.6253]","[209.9397, 279.0503]","[209.1675, 278.4323]","[207.3372, 278.5257]","[211.7271, 266.2718]","[218.4929, 245.4527]","[201.6691, 249.8758]","[214.3938, 235.9714]","[219.5864, 243.3054]","[221.127, 260.5651]","[200.9114, 294.5715]","[217.3291, 281.0705]"
