,"[1, 1]","[2, 2]","[3, 3]","[4, 4]","[5, 5]","[6, 6]","[7, 7]","[8, 8]","[9, 9]","[10, 10]","[11, 11]","[12, 12]"
"[2100, 2200]","[65.2876, 82.7566]","[64.0397, 83.3879]","[64.588, 82.1032]","[64.9597, 80.9728]","[64.7328, 80.5292]","[64.3783, 82.025]","[65.0069, 83.5356]","[65.2754, 84.4434]","[65.8003, 83.473]","[61.8931, 87.6946]","[65.5992, 82.8367]","[65.9777, 82.3444]"
"[2200, 2300]","[68.0855, 89.2782]","[66.9814, 89.7644]","[67.5684, 88.0777]","[67.8191, 87.1097]","[67.2293, 87.3231]","[67.3894, 88.3692]","[69.3714, 89.7581]","[69.5087, 90.6648]","[69.8251, 89.8396]","[69.6855, 89.3827]","[69.0723, 89.5403]","[69.8646, 88.7622]"
"[2300, 2400]","[73.4922, 95.9945]","[72.41, 96.6288]","[72.8757, 94.9553]","[73.1813, 94.0115]","[72.4537, 94.6513]","[73.1323, 94.9441]","[75.7474, 96.2327]","[75.7765, 97.2891]","[75.8711, 96.6201]","[75.0382, 96.5158]","[74.8372, 96.4974]","[75.8652, 95.306]"
"[2400, 2500]","[79.5533, 102.5644]","[78.4587, 103.4056]","[78.8279, 101.8539]","[79.183, 100.6911]","[78.4345, 101.5095]","[79.3964, 101.4268]","[81.9876, 102.8264]","[81.894, 104.0585]","[82.0497, 103.214]","[80.6901, 103.7046]","[80.6673, 103.4432]","[81.803, 102.1448]"
"[2500, 2600]","[85.4119, 109.1124]","[84.2448, 110.0132]","[84.8137, 108.3381]","[84.9774, 107.3952]","[84.4144, 108.1793]","[85.3536, 107.9845]","[87.8204, 109.4027]","[88.0634, 110.5547]","[88.193, 109.6108]","[85.3095, 111.9711]","[86.6016, 110.1262]","[87.7345, 108.7793]"
"[2600, 2700]","[91.1176, 115.3881]","[89.8168, 116.2617]","[90.4759, 114.4859]","[90.5522, 113.8157]","[89.9612, 114.605]","[90.8235, 114.3405]","[93.3455, 115.7913]","[93.5876, 116.9936]","[93.9538, 115.8885]","[91.9358, 117.2385]","[92.2111, 116.4351]","[93.3945, 115.0484]"
"[2700, 2800]","[96.3192, 121.3903]","[95.035, 122.1617]","[95.5619, 120.4035]","[95.7491, 119.8112]","[95.0044, 120.7893]","[95.8875, 120.4441]","[98.4428, 121.9436]","[98.8021, 123.0008]","[99.3509, 121.9218]","[97.6279, 122.7803]","[97.4377, 122.3933]","[98.5695, 121.0256]"
"[2800, 2900]","[100.9664, 127.2353]","[99.7923, 127.795]","[99.9892, 126.2801]","[100.5181, 125.6773]","[99.6729, 126.6365]","[100.6217, 126.23]","[103.3213, 127.835]","[103.7114, 128.937]","[104.2622, 127.7993]","[102.2266, 128.9047]","[102.1495, 128.2845]","[103.1635, 127.0234]"
"[2900, 3000]","[105.4245, 132.7907]","[104.3025, 133.0436]","[104.3035, 131.7388]","[105.0652, 131.1932]","[104.0941, 132.1457]","[105.1196, 131.5279]","[108.0438, 133.2541]","[108.6889, 134.1147]","[108.9909, 133.1519]","[106.667, 134.5691]","[106.6972, 133.8459]","[107.6572, 132.5682]"
"[3000, 3100]","[109.4158, 137.9602]","[108.4284, 138.0499]","[108.3615, 136.8257]","[109.0749, 136.465]","[108.433, 137.1952]","[109.1431, 136.4818]","[112.3074, 138.4122]","[112.8274, 139.3055]","[113.0086, 138.404]","[109.7601, 140.7144]","[109.8879, 139.8276]","[109.9832, 139.2393]"
