,"[1, 1]","[2, 2]","[3, 3]","[4, 4]","[5, 5]","[6, 6]","[7, 7]","[8, 8]","[9, 9]","[10, 10]","[11, 11]","[12, 12]"
"[2100, 2200]","[53.6836, 68.1404]","[52.6622, 68.6542]","[53.1116, 67.6003]","[53.4098, 66.6791]","[53.2233, 66.3128]","[52.9389, 67.5352]","[53.4427, 68.8014]","[53.6702, 69.5441]","[54.1043, 68.7383]","[50.9225, 72.177]","[53.9437, 68.2058]","[54.2473, 67.8064]"
"[2200, 2300]","[56.0906, 73.7261]","[55.1865, 74.1219]","[55.6627, 72.7373]","[55.8647, 71.9439]","[55.379, 72.1175]","[55.5137, 72.9742]","[57.1287, 74.1518]","[57.2479, 74.8969]","[57.513, 74.2076]","[57.3973, 73.8307]","[56.8928, 73.9554]","[57.5375, 73.3203]"
"[2300, 2400]","[60.7105, 79.5041]","[59.8222, 80.0212]","[60.1993, 78.6467]","[60.4465, 77.8714]","[59.8503, 78.3937]","[60.414, 78.6334]","[62.5619, 79.7291]","[62.5918, 80.601]","[62.6759, 80.0372]","[61.9878, 79.9474]","[61.8215, 79.9267]","[62.6591, 78.9512]"
"[2400, 2500]","[65.9104, 85.1883]","[65.0098, 85.8779]","[65.3082, 84.6003]","[65.5964, 83.6417]","[64.9827, 84.3118]","[65.7787, 84.2458]","[67.9148, 85.4362]","[67.8447, 86.4556]","[67.9808, 85.7433]","[66.8539, 86.145]","[66.8363, 85.9203]","[67.7627, 84.856]"
"[2500, 2600]","[70.9751, 90.8834]","[70.0143, 91.622]","[70.4758, 90.2411]","[70.6089, 89.4598]","[70.1446, 90.1064]","[70.9241, 89.9468]","[72.9631, 91.1577]","[73.1709, 92.1163]","[73.2868, 91.317]","[70.8912, 93.2727]","[71.9655, 91.7309]","[72.8945, 90.6213]"
"[2600, 2700]","[75.9434, 96.3825]","[74.8681, 97.1003]","[75.4077, 95.6304]","[75.468, 95.0741]","[74.9812, 95.725]","[75.6988, 95.5063]","[77.7865, 96.7526]","[77.9939, 97.7562]","[78.3036, 96.823]","[76.6333, 97.9304]","[76.8578, 97.2583]","[77.8311, 96.1131]"
"[2700, 2800]","[80.5217, 101.6813]","[79.4574, 102.3156]","[79.8896, 100.8543]","[80.0418, 100.3623]","[79.427, 101.1707]","[80.1625, 100.8849]","[82.2826, 102.1787]","[82.5886, 103.0629]","[83.0477, 102.1524]","[81.6185, 102.8555]","[81.4591, 102.5252]","[82.3944, 101.3892]"
"[2800, 2900]","[84.6596, 106.8787]","[83.6841, 107.3379]","[83.8422, 106.0754]","[84.2803, 105.5743]","[83.5806, 106.3689]","[84.3754, 106.0287]","[86.6224, 107.4168]","[86.9544, 108.3412]","[87.4172, 107.3765]","[85.7178, 108.2921]","[85.6534, 107.7641]","[86.4942, 106.7129]"
"[2900, 3000]","[88.6666, 111.8585]","[87.7278, 112.0651]","[87.7231, 110.9746]","[88.3591, 110.5184]","[87.5497, 111.3114]","[88.4121, 110.7926]","[90.857, 112.2854]","[91.4023, 113.0116]","[91.6576, 112.1905]","[89.7115, 113.3697]","[89.7372, 112.753]","[90.536, 111.6831]"
"[3000, 3100]","[92.3007, 116.5419]","[91.4713, 116.6129]","[91.4112, 115.5852]","[92.0092, 115.2826]","[91.472, 115.8933]","[92.075, 115.2891]","[94.7255, 116.9624]","[95.1669, 117.7188]","[95.3263, 116.9432]","[92.598, 118.8751]","[92.7011, 118.1221]","[92.7837, 117.6204]"
