,"[1, 1]","[2, 2]","[3, 3]","[4, 4]","[5, 5]","[6, 6]","[7, 7]","[8, 8]","[9, 9]","[10, 10]","[11, 11]","[12, 12]"
"[0, 0]","[227.01818, 376.27384]","[0.00000, 500.00000]","[0.00000, 500.00000]","[0.00000, 500.00000]","[0.00000, 500.00000]","[0.00000, 500.00000]","[0.00000, 500.00000]","[0.00000, 500.00000]","[0.00000, 500.00000]","[107.62235, 476.97787]","[183.33029, 470.07298]","[142.80159, 500.00000]"
