,"[1, 1]","[2, 2]","[3, 3]","[4, 4]","[5, 5]","[6, 6]","[7, 7]","[8, 8]","[9, 9]","[10, 10]","[11, 11]","[12, 12]"
"[2600, 2700]","[212.0964, 265.2376]","[209.4143, 264.0796]","[212.2721, 258.7439]","[212.1702, 257.7864]","[213.1032, 255.1918]","[216.7898, 247.9901]","[204.3392, 256.6217]","[207.6222, 252.5436]","[205.7405, 258.5637]","[212.8203, 258.8393]","[212.3217, 265.6348]","[217.9173, 261.8937]"
"[2700, 2800]","[212.365, 259.4438]","[205.6096, 262.0382]","[209.8872, 255.5422]","[211.4246, 253.8327]","[210.3853, 254.2966]","[211.2523, 250.5997]","[204.2541, 253.7626]","[205.9016, 250.798]","[204.5585, 255.7002]","[210.6371, 256.6125]","[210.9712, 262.332]","[215.5334, 259.259]"
"[2800, 2900]","[214.4034, 253.8547]","[203.3062, 255.2174]","[209.9807, 251.7023]","[210.6974, 250.4422]","[208.4272, 249.6166]","[210.1583, 247.7881]","[205.2783, 251.2325]","[204.2392, 249.5686]","[203.786, 253.3147]","[206.5762, 249.9744]","[210.0572, 258.2246]","[214.0472, 254.0775]"
"[2900, 3000]","[212.5752, 250.1212]","[203.3967, 252.1661]","[209.8019, 247.7548]","[208.8633, 247.1197]","[206.7473, 246.6638]","[209.3251, 245.3945]","[204.9807, 247.9357]","[203.5887, 248.1617]","[202.9014, 251.1115]","[205.315, 247.6311]","[208.8484, 255.4485]","[214.0372, 250.0245]"
"[3000, 3100]","[211.7384, 248.7322]","[204.3587, 250.0598]","[208.8562, 246.4894]","[207.0061, 245.3609]","[205.7717, 244.8523]","[207.0167, 245.5579]","[204.3765, 246.6002]","[203.3346, 247.7242]","[201.9809, 250.532]","[204.0304, 247.14]","[208.9793, 252.7386]","[214.0451, 247.4114]"
"[3100, 3200]","[210.9377, 247.9753]","[205.7965, 248.4256]","[208.6707, 245.991]","[206.2086, 244.2645]","[205.5042, 244.5425]","[206.4975, 245.5794]","[204.2277, 246.619]","[203.1422, 248.221]","[202.0109, 250.3791]","[203.3021, 247.7934]","[209.2457, 251.6637]","[214.2305, 246.3443]"
"[3200, 3300]","[210.6477, 247.927]","[207.2682, 247.8681]","[208.936, 246.2094]","[206.3098, 243.9275]","[205.8902, 244.308]","[205.4218, 246.5844]","[204.9397, 247.1273]","[203.5497, 248.7953]","[202.6066, 250.6337]","[202.76, 249.249]","[209.7066, 251.6364]","[214.7025, 246.2358]"
"[3300, 3400]","[211.061, 248.7927]","[208.13, 248.1185]","[209.607, 246.6203]","[206.4596, 244.5479]","[206.0845, 245.1383]","[205.1529, 248.3223]","[205.4992, 247.8524]","[204.1565, 249.6598]","[203.892, 251.2546]","[202.9208, 250.5789]","[210.4186, 251.9089]","[215.2678, 246.5563]"
"[3400, 3500]","[211.4151, 249.8385]","[209.1664, 248.1463]","[209.9032, 246.8727]","[206.8782, 244.7965]","[206.1277, 245.126]","[205.0993, 249.2204]","[205.8096, 248.867]","[204.732, 250.4345]","[203.9029, 251.6501]","[203.3117, 251.6409]","[210.8552, 252.5447]","[216.18, 246.7306]"
"[3500, 3600]","[211.0915, 250.6175]","[209.6338, 247.9151]","[210.3641, 247.0999]","[207.729, 245.4518]","[206.5162, 246.16]","[205.3562, 250.6251]","[206.5299, 250.0088]","[205.3507, 251.3497]","[203.732, 252.4091]","[203.6895, 252.6151]","[210.9495, 253.6771]","[217.2988, 247.0117]"
"[3600, 3700]","[211.3643, 251.7596]","[210.9997, 248.8461]","[211.1886, 248.0865]","[208.4206, 246.2092]","[207.1359, 247.337]","[205.9714, 251.859]","[207.7847, 251.29]","[206.3838, 252.411]","[203.7721, 252.5013]","[203.0888, 253.4414]","[210.9451, 255.1245]","[218.4687, 247.5545]"
"[3700, 3800]","[211.8847, 252.9048]","[212.296, 249.6031]","[212.094, 249.2919]","[209.274, 247.1551]","[207.9221, 248.0768]","[206.6936, 253.0215]","[208.7779, 252.5072]","[207.4429, 253.3793]","[203.6925, 252.1281]","[202.2941, 253.8171]","[210.7503, 256.9328]","[219.3945, 248.3839]"
"[3800, 3900]","[212.2586, 253.783]","[212.8336, 249.6745]","[212.9782, 250.3005]","[210.1586, 248.3917]","[208.683, 249.1831]","[207.3798, 254.1154]","[209.6813, 253.7419]","[208.5895, 254.5422]","[203.9542, 251.8089]","[202.6828, 254.871]","[209.6186, 259.3305]","[220.4827, 249.2306]"
"[3900, 4000]","[213.1202, 254.8109]","[213.7853, 250.6446]","[213.7773, 251.1016]","[211.1409, 249.4072]","[209.5296, 249.4807]","[207.7029, 253.8178]","[210.0749, 254.6659]","[208.6152, 255.4258]","[204.1297, 248.6541]","[202.3099, 254.8845]","[207.8702, 261.9587]","[221.1486, 250.2981]"
"[4000, 4100]","[213.4574, 254.9567]","[214.3213, 252.047]","[214.2564, 250.8614]","[211.9093, 250.4452]","[210.2281, 249.9927]","[208.2348, 252.1867]","[209.2085, 254.8118]","[208.4469, 256.1414]","[206.2979, 244.8648]","[202.1342, 254.5544]","[207.2166, 263.7789]","[220.726, 252.0839]"
"[4100, 4200]","[214.1679, 255.3953]","[214.5383, 252.3647]","[214.8045, 251.1532]","[213.1801, 252.122]","[210.8719, 251.3991]","[212.6797, 241.3996]","[209.1434, 254.8647]","[206.4174, 252.8896]","[214.5038, 233.114]","[202.3291, 252.9514]","[207.6641, 264.387]","[221.2772, 252.68]"
"[4200, 4300]","[216.763, 257.1715]","[215.1182, 253.6275]","[214.5096, 251.2382]","[213.1676, 252.0745]","[211.2092, 252.9841]","[227.9781, 232.2354]","[217.0322, 237.839]","[224.5733, 228.1952]","[226.786, 230.3518]","[210.1536, 256.153]","[208.9451, 265.7017]","[220.0693, 257.1859]"
"[4300, 4400]","[216.2609, 256.528]","[215.103, 254.0698]","[215.5246, 252.243]","[214.0477, 252.5971]","[210.628, 251.7433]","[225.2417, 229.4217]","[222.0042, 225.8875]","[222.0388, 225.5656]","[225.8733, 229.434]","[213.5531, 253.0782]","[209.0971, 265.711]","[219.4554, 256.7629]"
"[4400, 4500]","[216.2339, 256.5863]","[214.8846, 254.3813]","[215.5072, 252.4161]","[214.2001, 252.6218]","[210.8652, 251.6529]","[225.3545, 229.4021]","[222.0961, 225.8512]","[222.0782, 225.5754]","[225.9826, 229.38]","[213.7923, 252.8862]","[209.1203, 265.7101]","[219.4137, 256.8118]"
"[4500, 4600]","[215.9803, 256.5389]","[215.5399, 253.4397]","[216.4575, 251.2364]","[214.1958, 252.461]","[218.0645, 244.3175]","[225.3237, 229.277]","[222.101, 225.6464]","[221.9514, 225.4714]","[225.8829, 229.2453]","[214.0506, 252.3987]","[209.0006, 265.5877]","[219.2731, 256.6768]"
