,"[1, 1]","[2, 2]","[3, 3]","[4, 4]","[5, 5]","[6, 6]","[7, 7]","[8, 8]","[9, 9]","[10, 10]","[11, 11]","[12, 12]"
"[0, 5]","[314.58859, 360.82318]","[314.59721, 374.74140]","[272.83544, 420.81573]","[225.50309, 452.21966]","[240.32021, 386.67336]","[58.21402, 487.48584]","[75.01481, 390.08052]","[81.75066, 343.85506]","[56.79557, 390.37325]","[126.53514, 388.00055]","[242.09186, 348.73579]","[306.96035, 339.28534]"
"[5, 10]","[310.05974, 360.20132]","[311.25546, 371.39855]","[270.89247, 405.51718]","[214.36489, 426.15701]","[174.48226, 391.36162]","[9.92317, 456.37871]","[57.15996, 324.08740]","[42.93298, 309.30058]","[34.98981, 358.12853]","[93.17815, 387.08925]","[220.89633, 350.66995]","[298.16388, 338.30396]"
"[10, 15]","[305.79865, 359.92385]","[307.57758, 368.58119]","[256.53190, 399.34903]","[188.54726, 410.77473]","[97.69763, 409.36486]","[7.66085, 392.58847]","[54.38184, 264.12160]","[9.07687, 289.22608]","[20.86678, 327.76775]","[71.12605, 373.88538]","[194.78493, 352.25023]","[288.27389, 335.52068]"
"[15, 20]","[299.09291, 361.64631]","[299.61502, 368.91030]","[236.66355, 397.37574]","[156.22830, 403.32917]","[41.23822, 414.77147]","[20.52496, 328.55322]","[48.93380, 225.44551]","[0.00000, 278.17790]","[9.20462, 305.26398]","[56.78156, 356.83246]","[169.52612, 353.27280]","[277.44622, 333.25773]"
"[20, 25]","[291.21269, 364.20534]","[287.04432, 371.75465]","[216.45825, 393.05180]","[118.71114, 400.97650]","[15.83881, 394.38769]","[24.69673, 283.65735]","[42.80408, 199.63346]","[0.00000, 273.81913]","[0.00000, 288.76857]","[49.52723, 334.49015]","[145.82209, 353.40077]","[268.44779, 329.72277]"
"[25, 30]","[281.25691, 368.42407]","[270.04035, 377.46198]","[196.01940, 387.94780]","[88.13931, 393.14180]","[7.70062, 361.33450]","[35.56450, 238.63607]","[32.16071, 184.84624]","[0.00000, 259.33878]","[0.00000, 270.93463]","[44.51439, 312.58114]","[126.90579, 350.91849]","[259.95091, 326.86358]"
"[30, 35]","[266.73348, 373.93581]","[245.82283, 386.24624]","[176.81239, 380.69037]","[63.17373, 383.87236]","[12.38745, 322.70535]","[47.63649, 198.70539]","[22.97488, 171.50348]","[0.00000, 221.83610]","[0.00000, 255.37980]","[39.94117, 292.99622]","[110.11290, 349.25432]","[250.85948, 324.84074]"
"[35, 40]","[248.66553, 377.76217]","[217.71709, 395.70106]","[163.49846, 368.35247]","[44.69840, 372.24094]","[34.89330, 271.50530]","[52.07217, 171.34317]","[16.33185, 160.53563]","[0.00000, 204.03763]","[0.00000, 243.48499]","[34.30377, 279.06580]","[97.35283, 344.13182]","[240.37586, 320.58517]"
"[40, 45]","[227.54499, 379.95905]","[184.56970, 405.21909]","[151.52194, 353.75097]","[37.78599, 354.09126]","[47.06074, 239.51734]","[55.37105, 153.53627]","[9.35427, 155.04762]","[0.00000, 193.45364]","[0.00000, 229.88637]","[28.66057, 267.90448]","[87.95965, 337.62672]","[230.40511, 314.58383]"
"[45, 50]","[200.75899, 375.11658]","[144.01295, 410.26552]","[139.26388, 335.85733]","[32.93567, 339.91606]","[46.83264, 229.96340]","[57.37640, 144.00095]","[2.60707, 150.95914]","[0.00000, 180.78711]","[0.00000, 219.37704]","[21.50688, 262.75032]","[82.71787, 328.50774]","[220.17405, 302.63667]"
"[50, 55]","[180.38763, 372.36962]","[114.20072, 416.34935]","[129.13591, 326.65052]","[29.57071, 330.68218]","[46.34677, 222.70205]","[59.60567, 134.75409]","[0.00000, 149.35112]","[0.00000, 170.64488]","[0.00000, 210.48858]","[13.97395, 258.75173]","[79.52857, 317.87565]","[211.19485, 293.01020]"
"[55, 60]","[156.03137, 370.30505]","[78.93206, 425.49757]","[121.37809, 316.14685]","[28.49337, 323.19924]","[41.52977, 223.99139]","[64.25924, 125.28751]","[0.00000, 148.80530]","[0.00000, 160.68233]","[0.00000, 206.18098]","[7.97389, 258.15792]","[77.19483, 309.40502]","[201.42006, 283.40191]"
"[60, 65]","[142.50406, 370.66298]","[59.86776, 431.65885]","[114.11291, 314.02639]","[26.89869, 320.02443]","[37.42434, 226.27749]","[69.41854, 118.48447]","[0.00000, 154.69786]","[0.00000, 164.00803]","[0.00000, 200.27277]","[7.32595, 253.93646]","[74.53796, 305.11130]","[194.93191, 279.45865]"
"[65, 70]","[139.65529, 366.94387]","[59.82554, 426.72433]","[96.93443, 328.60542]","[14.85729, 329.50376]","[41.06230, 217.06638]","[65.97700, 112.89069]","[5.41543, 117.95620]","[0.00000, 144.74402]","[0.00000, 209.29029]","[6.39341, 254.93187]","[72.37774, 305.45363]","[190.77811, 278.45648]"
"[70, 75]","[141.04832, 359.12718]","[63.86972, 410.67734]","[138.47538, 275.90314]","[27.42866, 307.37308]","[66.23504, 178.82121]","[55.10795, 102.98854]","[9.04510, 89.16840]","[0.00000, 99.54189]","[0.00000, 224.31184]","[8.28236, 260.71574]","[111.72280, 277.32682]","[191.97694, 281.32704]"
"[75, 80]","[194.00248, 258.86014]","[192.36205, 227.11317]","[151.48683, 212.61472]","[25.01236, 279.28369]","[92.39601, 145.98718]","[81.60690, 81.99993]","[48.60826, 48.67790]","[0.00000, 75.86267]","[0.00000, 178.13529]","[2.52557, 228.48070]","[96.12047, 256.58013]","[169.96799, 264.93220]"
