,"[1, 1]","[2, 2]","[3, 3]","[4, 4]","[5, 5]","[6, 6]","[7, 7]","[8, 8]","[9, 9]","[10, 10]","[11, 11]","[12, 12]"
"[0, 5]","[250.74689, 287.88881]","[251.16583, 299.23954]","[216.50109, 339.77777]","[180.08811, 366.26397]","[175.42066, 331.26888]","[46.42907, 393.22464]","[57.31545, 314.22163]","[64.31729, 272.86951]","[44.11910, 309.95300]","[99.37260, 309.96566]","[191.94667, 279.63473]","[244.82416, 271.03429]"
"[5, 10]","[247.42793, 287.81625]","[248.49140, 296.77371]","[215.56423, 324.77008]","[170.21476, 341.43240]","[138.93923, 312.79790]","[5.05477, 366.57494]","[42.88515, 260.03028]","[33.98858, 245.17088]","[27.18316, 284.57139]","[72.67097, 309.17008]","[174.54507, 280.94105]","[237.71746, 270.21179]"
"[10, 15]","[243.64085, 287.20588]","[245.02414, 294.01187]","[204.82640, 317.96852]","[149.86857, 327.73929]","[77.71678, 325.99254]","[3.41756, 314.47681]","[41.10970, 210.91475]","[6.87921, 228.74349]","[15.90879, 260.18115]","[55.07184, 298.64376]","[153.48243, 282.34419]","[229.63654, 267.77888]"
"[15, 20]","[238.09892, 288.48166]","[238.42038, 294.13140]","[188.95352, 315.86549]","[123.39351, 321.80178]","[32.50564, 329.75374]","[14.40985, 262.04465]","[37.26686, 179.12310]","[0.00000, 219.59469]","[6.55613, 242.08252]","[43.63271, 284.83961]","[133.10776, 283.16188]","[220.83576, 265.89022]"
"[20, 25]","[231.66913, 290.29139]","[228.32453, 296.08633]","[172.53538, 312.35457]","[93.37102, 319.68347]","[12.04268, 313.39072]","[18.21036, 225.50794]","[32.83767, 157.89996]","[0.00000, 215.81784]","[0.00000, 228.82473]","[37.95238, 266.78886]","[113.92778, 283.31505]","[213.46321, 262.94593]"
"[25, 30]","[223.70008, 293.43779]","[214.81330, 300.34186]","[155.86812, 308.41176]","[68.80376, 313.40608]","[5.37154, 287.05130]","[27.23524, 189.16339]","[24.62021, 145.82178]","[0.00000, 204.22684]","[0.00000, 214.43212]","[34.20237, 248.95156]","[98.66383, 281.32202]","[206.58562, 260.53249]"
"[30, 35]","[212.18673, 297.70008]","[195.55401, 307.21823]","[140.14403, 302.86909]","[48.72718, 305.95181]","[9.00206, 256.16631]","[37.25589, 156.88203]","[17.48649, 135.07654]","[0.00000, 174.47757]","[0.00000, 201.86418]","[30.74607, 232.99979]","[85.10958, 279.97028]","[199.38017, 258.74265]"
"[35, 40]","[197.73500, 300.73974]","[173.02514, 314.79315]","[129.23960, 293.17103]","[33.97672, 296.51847]","[26.81060, 215.36203]","[40.88776, 134.97569]","[12.35538, 126.26225]","[0.00000, 160.28356]","[0.00000, 192.22918]","[26.38621, 221.64953]","[74.88929, 275.79992]","[191.01883, 255.26029]"
"[40, 45]","[180.78336, 302.54830]","[146.31283, 322.58371]","[119.52138, 281.55268]","[28.32041, 282.01296]","[36.40885, 189.83199]","[43.49065, 120.79460]","[6.94992, 121.82142]","[0.00000, 151.87465]","[0.00000, 181.26292]","[22.06633, 212.51556]","[67.40312, 270.51518]","[183.10437, 250.36338]"
"[45, 50]","[159.25195, 298.79155]","[113.57463, 326.93489]","[109.66675, 267.21888]","[24.42929, 270.51694]","[36.32986, 181.91905]","[45.02549, 113.19471]","[1.69772, 118.52064]","[0.00000, 141.85300]","[0.00000, 172.80481]","[16.55507, 208.15029]","[63.14203, 263.18907]","[174.97300, 240.69193]"
"[50, 55]","[142.87913, 296.55756]","[89.55433, 331.86810]","[101.59570, 259.68775]","[21.67239, 263.03602]","[36.00601, 175.92666]","[46.73581, 105.86327]","[0.00000, 117.19465]","[0.00000, 133.84799]","[0.00000, 165.63945]","[10.77095, 204.67304]","[60.44506, 254.70542]","[167.79945, 232.84254]"
"[55, 60]","[123.22599, 294.88479]","[61.10817, 339.27532]","[95.35643, 251.18685]","[20.82305, 256.89490]","[32.26444, 176.72820]","[50.37236, 98.35196]","[0.00000, 116.71284]","[0.00000, 126.01765]","[0.00000, 162.16679]","[6.08358, 204.05286]","[58.64833, 247.69215]","[159.88338, 225.03385]"
"[60, 65]","[112.19110, 295.14186]","[45.49848, 344.36066]","[89.46804, 249.39385]","[19.49344, 254.25586]","[29.06067, 178.36422]","[54.43634, 92.93713]","[0.00000, 121.30343]","[0.00000, 128.60735]","[0.00000, 157.40955]","[5.59069, 200.55276]","[56.68464, 243.88715]","[154.63758, 221.67692]"
"[65, 70]","[109.79716, 292.10663]","[45.24712, 340.48349]","[75.65613, 260.95663]","[9.79172, 261.73350]","[31.94969, 170.92113]","[51.71244, 88.48175]","[4.08394, 92.39167]","[0.00000, 113.42086]","[0.00000, 164.45090]","[4.80639, 201.20828]","[55.15498, 243.69613]","[151.28245, 220.66503]"
"[70, 75]","[110.59150, 285.65592]","[48.24679, 327.38498]","[108.88609, 218.57226]","[20.16403, 243.82295]","[52.01539, 140.70045]","[43.18875, 80.69247]","[6.88692, 69.68857]","[0.00000, 77.84639]","[0.00000, 176.37553]","[6.52103, 205.85668]","[86.91455, 220.94232]","[151.96498, 222.95563]"
"[75, 80]","[153.24319, 204.64381]","[151.73803, 179.51289]","[119.20837, 167.81925]","[17.99664, 221.40931]","[72.66599, 114.59924]","[64.02421, 64.33215]","[38.03498, 38.08975]","[0.00000, 59.32042]","[0.00000, 139.87001]","[1.97198, 179.85195]","[75.91284, 202.36602]","[134.27613, 209.30251]"
