,"[1, 1]","[2, 2]","[3, 3]","[4, 4]","[5, 5]","[6, 6]","[7, 7]","[8, 8]","[9, 9]","[10, 10]","[11, 11]","[12, 12]"
"[0, 5]","[0.00000, 1333.07609]","[0.00000, 1340.55130]","[0.00000, 1323.43975]","[0.00000, 1572.26779]","[0.00000, 1452.93918]","[0.00000, 1270.08002]","[0.00000, 1325.90424]","[0.00000, 1149.00817]","[0.00000, 1265.26995]","[0.00000, 1423.52614]","[0.00000, 1567.75215]","[0.00000, 1383.07260]"
"[5, 10]","[0.00000, 419.26841]","[0.00000, 448.02150]","[0.00000, 413.89817]","[0.00000, 609.31720]","[0.00000, 549.06739]","[0.00000, 391.08876]","[0.00000, 407.59136]","[0.00000, 257.17594]","[0.00000, 342.21304]","[0.00000, 476.40116]","[0.00000, 656.38303]","[0.00000, 458.64808]"
"[10, 15]","[0.00000, 113.36109]","[0.00000, 132.41353]","[0.00000, 118.62876]","[0.00000, 201.65649]","[0.00000, 184.32289]","[0.00000, 107.33477]","[0.00000, 110.37532]","[0.00000, 49.68824]","[0.00000, 83.41802]","[0.00000, 137.59606]","[0.00000, 248.07766]","[0.00000, 128.61231]"
"[15, 20]","[0.00000, 29.82727]","[0.00000, 37.45377]","[0.00000, 32.81489]","[0.00000, 64.63536]","[0.00000, 60.04166]","[0.00000, 28.54275]","[0.00000, 29.61517]","[0.00000, 9.05414]","[0.00000, 20.57852]","[0.00000, 39.67201]","[0.00000, 96.21971]","[0.00000, 35.47242]"
"[20, 25]","[0.00000, 7.24980]","[0.00000, 11.08936]","[0.00000, 8.36585]","[0.00000, 21.57079]","[0.00000, 18.94777]","[0.00000, 6.63041]","[0.00000, 9.02699]","[0.00000, 1.83904]","[0.00000, 4.47531]","[0.00000, 10.71802]","[0.00000, 40.18464]","[0.00000, 9.07819]"
