,"[1, 1]","[2, 2]","[3, 3]","[4, 4]","[5, 5]","[6, 6]","[7, 7]","[8, 8]","[9, 9]","[10, 10]","[11, 11]","[12, 12]"
"[0, 5]","[0.00000, 1633.02810]","[0.00000, 1732.46585]","[0.00000, 1708.23920]","[0.00000, 1787.08374]","[0.00000, 1663.71072]","[0.00000, 1579.51194]","[0.00000, 1388.97090]","[0.00000, 1413.10610]","[0.00000, 1548.47663]","[0.00000, 1868.28098]","[0.00000, 2145.01036]","[0.00000, 1548.46866]"
"[5, 10]","[0.00000, 1009.51314]","[0.00000, 915.67204]","[0.00000, 863.00958]","[0.00000, 929.89699]","[0.00000, 893.83837]","[0.00000, 715.17761]","[0.00000, 425.40999]","[0.00000, 448.69054]","[0.00000, 681.68798]","[0.00000, 961.09541]","[0.00000, 1302.36032]","[0.00000, 853.79632]"
"[10, 15]","[0.00000, 600.73670]","[0.00000, 419.86892]","[0.00000, 384.95689]","[0.00000, 420.28897]","[0.00000, 435.57974]","[0.00000, 281.93250]","[0.00000, 118.32890]","[0.00000, 121.72899]","[0.00000, 285.70202]","[0.00000, 428.27261]","[0.00000, 657.13018]","[0.00000, 427.43924]"
"[15, 20]","[0.00000, 359.67667]","[0.00000, 187.83076]","[0.00000, 167.27303]","[0.00000, 184.71855]","[0.00000, 205.40551]","[0.00000, 108.96723]","[0.00000, 33.71009]","[0.00000, 32.33058]","[0.00000, 122.41320]","[0.00000, 187.10080]","[0.00000, 336.16785]","[0.00000, 205.40442]"
"[20, 25]","[0.00000, 217.77879]","[0.00000, 84.03534]","[0.00000, 72.54104]","[0.00000, 80.72595]","[0.00000, 95.57588]","[0.00000, 42.16239]","[0.00000, 9.71805]","[0.00000, 8.17970]","[0.00000, 53.07216]","[0.00000, 81.33232]","[0.00000, 175.72676]","[0.00000, 97.27458]"
"[25, 30]","[0.00000, 136.48050]","[0.00000, 36.55948]","[0.00000, 30.99844]","[0.00000, 36.26337]","[0.00000, 44.81600]","[0.00000, 14.53963]","[0.00000, 3.18254]","[0.00000, 3.44086]","[0.00000, 22.78292]","[0.00000, 31.54599]","[0.00000, 99.66323]","[0.00000, 39.95958]"
"[30, 35]","[0.00000, 84.24106]","[0.00000, 16.20453]","[0.00000, 13.47179]","[0.00000, 15.94363]","[0.00000, 20.81834]","[0.00000, 5.44268]","[0.00000, 0.97384]","[0.00000, 1.03779]","[0.00000, 9.98431]","[0.00000, 13.42059]","[0.00000, 53.30836]","[0.00000, 18.03883]"
"[35, 40]","[0.00000, 52.09362]","[0.00000, 7.20391]","[0.00000, 5.87672]","[0.00000, 7.01990]","[0.00000, 9.67448]","[0.00000, 2.03552]","[0.00000, 0.29836]","[0.00000, 0.31454]","[0.00000, 4.38333]","[0.00000, 5.72193]","[0.00000, 28.60391]","[0.00000, 8.12811]"
"[40, 45]","[0.00000, 32.24182]","[0.00000, 3.21373]","[0.00000, 2.57266]","[0.00000, 3.09566]","[0.00000, 4.50068]","[0.00000, 0.76081]","[0.00000, 0.09145]","[0.00000, 0.09568]","[0.00000, 1.92589]","[0.00000, 2.44542]","[0.00000, 15.38214]","[0.00000, 3.65976]"
"[45, 50]","[0.00000, 19.96310]","[0.00000, 1.43886]","[0.00000, 1.12991]","[0.00000, 1.36718]","[0.00000, 2.09687]","[0.00000, 0.28427]","[0.00000, 0.02803]","[0.00000, 0.02919]","[0.00000, 0.84646]","[0.00000, 1.04756]","[0.00000, 8.28665]","[0.00000, 1.64752]"
"[50, 55]","[0.00000, 12.36283]","[0.00000, 0.64647]","[0.00000, 0.49772]","[0.00000, 0.60464]","[0.00000, 0.97858]","[0.00000, 0.10620]","[0.00000, 0.00859]","[0.00000, 0.00892]","[0.00000, 0.37209]","[0.00000, 0.44972]","[0.00000, 4.47116]","[0.00000, 0.74171]"
"[55, 60]","[0.00000, 7.65680]","[0.00000, 0.29141]","[0.00000, 0.21981]","[0.00000, 0.26772]","[0.00000, 0.45751]","[0.00000, 0.03968]","[0.00000, 0.00263]","[0.00000, 0.00273]","[0.00000, 0.16358]","[0.00000, 0.19344]","[0.00000, 2.41596]","[0.00000, 0.33397]"
"[60, 65]","[0.00000, 4.74239]","[0.00000, 0.13174]","[0.00000, 0.09730]","[0.00000, 0.11867]","[0.00000, 0.21428]","[0.00000, 0.01483]","[0.00000, 0.00081]","[0.00000, 0.00084]","[0.00000, 0.07191]","[0.00000, 0.08335]","[0.00000, 1.30723]","[0.00000, 0.15040]"
"[65, 70]","[0.00000, 2.93736]","[0.00000, 0.05971]","[0.00000, 0.04315]","[0.00000, 0.05265]","[0.00000, 0.10053]","[0.00000, 0.00554]","[0.00000, 0.00025]","[0.00000, 0.00026]","[0.00000, 0.03162]","[0.00000, 0.03597]","[0.00000, 0.70823]","[0.00000, 0.06775]"
"[70, 75]","[0.00000, 1.81937]","[0.00000, 0.02712]","[0.00000, 0.01917]","[0.00000, 0.02338]","[0.00000, 0.04724]","[0.00000, 0.00207]","[0.00000, 0.00008]","[0.00000, 0.00008]","[0.00000, 0.01390]","[0.00000, 0.01554]","[0.00000, 0.38418]","[0.00000, 0.03052]"
"[75, 80]","[0.00000, 1.12691]","[0.00000, 0.01234]","[0.00000, 0.00853]","[0.00000, 0.01039]","[0.00000, 0.02223]","[0.00000, 0.00077]","[0.00000, 0.00002]","[0.00000, 0.00002]","[0.00000, 0.00611]","[0.00000, 0.00673]","[0.00000, 0.20863]","[0.00000, 0.01375]"
