,"[1,1]","[2,2]","[3,3]","[4,4]","[5,5]","[6,6]","[7,7]","[8,8]","[9,9]","[10,10]","[11,11]","[12,12]"
"[0, 0]","[-8.5515, 20.2238]","[-7.4513, 17.7427]","[-5.4232, 16.9012]","[0.6448, 15.4332]","[3.8214, 20.7196]","[9.7876, 25.3305]","[15.3288, 28.4823]","[17.4437, 29.1647]","[13.0443, 29.1978]","[7.148, 25.8979]","[-0.593, 23.7593]","[-5.3445, 21.1135]"
