,"[1,1]","[2,2]","[3,3]","[4,4]","[5,5]","[6,6]","[7,7]","[8,8]","[9,9]","[10,10]","[11,11]","[12,12]"
"[0, 0]","[4.3507, 10.3135]","[4.3992, 10.6528]","[3.0963, 11.3041]","[2.0195, 10.9977]","[1.9599, 9.4122]","[0.1775, 9.6944]","[-0.056, 8.8417]","[-0.2008, 8.5062]","[-0.0017, 8.5952]","[1.817, 7.8889]","[2.4206, 9.0231]","[3.484, 9.8231]"
