,"[1,1]","[2,2]","[3,3]","[4,4]","[5,5]","[6,6]","[7,7]","[8,8]","[9,9]","[10,10]","[11,11]","[12,12]"
"[0, 0]","[31.7339, 35.2584]","[31.8073, 35.1093]","[31.6255, 35.4128]","[32.0803, 34.7526]","[31.0668, 35.1906]","[29.8403, 36.0195]","[29.6015, 36.637]","[30.9805, 36.4095]","[31.9575, 36.6546]","[32.2099, 36.8755]","[32.2239, 36.3612]","[31.9369, 35.702]"
