,"[1,1]","[2,2]","[3,3]","[4,4]","[5,5]","[6,6]","[7,7]","[8,8]","[9,9]","[10,10]","[11,11]","[12,12]"
"[0, 0]","[-15.064200401306152, 18.939699172973633]","[-17.40290069580078, 18.507400512695312]","[-18.59079933166504, 20.064800262451172]","[-18.59709930419922, 21.652999877929688]","[-19.78230094909668, 18.73240089416504]","[-19.05590057373047, 22.179399490356445]","[-20.05929946899414, 20.309799194335938]","[-19.408899307250977, 23.00469970703125]","[-18.790700912475586, 21.583799362182617]","[-17.952899932861328, 20.763900756835938]","[-16.09670066833496, 19.06439971923828]","[-14.677599906921387, 19.40130043029785]"
