,"[1, 1]","[2, 2]","[3, 3]","[4, 4]","[5, 5]","[6, 6]","[7, 7]","[8, 8]","[9, 9]","[10, 10]","[11, 11]","[12, 12]"
"[2200.0, 2300.0]","[34.5785, 34.6093]","[34.5785, 34.6091]","[34.5803, 34.614]","[34.5816, 34.6183]","[34.5807, 34.6136]","[34.5744, 34.6021]","[34.4641, 34.6933]","[34.5008, 34.6502]","[34.4749, 34.6864]","[34.5602, 34.6191]","[34.5746, 34.6171]","[34.5789, 34.6136]"
"[2300.0, 2400.0]","[34.5873, 34.6172]","[34.5877, 34.6166]","[34.5895, 34.6217]","[34.591, 34.6259]","[34.5902, 34.621]","[34.5841, 34.6091]","[34.4713, 34.7028]","[34.5108, 34.6568]","[34.4693, 34.7086]","[34.5696, 34.6264]","[34.5835, 34.6248]","[34.5869, 34.6223]"
"[2400.0, 2500.0]","[34.5955, 34.6252]","[34.5963, 34.6242]","[34.5983, 34.629]","[34.5998, 34.6333]","[34.5988, 34.6287]","[34.592, 34.6175]","[34.4794, 34.7107]","[34.519, 34.6643]","[34.4648, 34.7288]","[34.5782, 34.6336]","[34.592, 34.6323]","[34.5959, 34.6294]"
"[2500.0, 2600.0]","[34.603, 34.6321]","[34.6042, 34.631]","[34.6067, 34.6357]","[34.6081, 34.6401]","[34.6067, 34.6356]","[34.5993, 34.6245]","[34.4849, 34.7191]","[34.526, 34.6712]","[34.4656, 34.7423]","[34.586, 34.6405]","[34.5998, 34.6393]","[34.6036, 34.6363]"
"[2600.0, 2700.0]","[34.61, 34.6382]","[34.611, 34.6373]","[34.614, 34.6418]","[34.6154, 34.6464]","[34.6139, 34.6418]","[34.6063, 34.6304]","[34.4907, 34.7261]","[34.5328, 34.6774]","[34.4783, 34.7429]","[34.5932, 34.6467]","[34.607, 34.6455]","[34.6106, 34.6425]"
"[2700.0, 2800.0]","[34.6162, 34.6437]","[34.6172, 34.6431]","[34.6205, 34.6475]","[34.6219, 34.6519]","[34.6199, 34.6475]","[34.6125, 34.6359]","[34.4971, 34.7317]","[34.5395, 34.6832]","[34.5153, 34.7185]","[34.5999, 34.6526]","[34.6134, 34.6511]","[34.6168, 34.648]"
"[2800.0, 2900.0]","[34.622, 34.6485]","[34.6229, 34.6481]","[34.6261, 34.6526]","[34.6275, 34.6569]","[34.6254, 34.6525]","[34.6183, 34.6407]","[34.5027, 34.7369]","[34.5454, 34.6885]","[34.5557, 34.6896]","[34.6063, 34.6574]","[34.6194, 34.6561]","[34.6224, 34.653]"
"[2900.0, 3000.0]","[34.627, 34.6531]","[34.6274, 34.6532]","[34.6311, 34.6572]","[34.6326, 34.6614]","[34.6304, 34.6572]","[34.6235, 34.6452]","[34.5075, 34.7419]","[34.5504, 34.6933]","[34.5643, 34.6908]","[34.6119, 34.6616]","[34.6246, 34.6605]","[34.6275, 34.6575]"
"[3000.0, 3100.0]","[34.6317, 34.6571]","[34.6323, 34.657]","[34.6357, 34.6613]","[34.6374, 34.6654]","[34.635, 34.6613]","[34.6281, 34.6493]","[34.5117, 34.7463]","[34.5547, 34.6977]","[34.5706, 34.6933]","[34.6167, 34.6656]","[34.6293, 34.6646]","[34.6319, 34.6618]"
"[3100.0, 3200.0]","[34.6357, 34.6608]","[34.6363, 34.6608]","[34.6399, 34.6649]","[34.6417, 34.669]","[34.6392, 34.6649]","[34.6321, 34.653]","[34.5157, 34.7501]","[34.5586, 34.7017]","[34.5764, 34.6954]","[34.6209, 34.6693]","[34.6335, 34.6682]","[34.6361, 34.6654]"
"[3200.0, 3300.0]","[34.6395, 34.6642]","[34.6402, 34.664]","[34.6438, 34.6682]","[34.6455, 34.6723]","[34.643, 34.6682]","[34.6358, 34.6564]","[34.5193, 34.7536]","[34.5623, 34.7051]","[34.5818, 34.6971]","[34.6248, 34.6725]","[34.6375, 34.6714]","[34.6401, 34.6684]"
"[3300.0, 3400.0]","[34.6425, 34.6675]","[34.6433, 34.6672]","[34.6471, 34.6712]","[34.649, 34.6751]","[34.6464, 34.6711]","[34.6391, 34.6594]","[34.5226, 34.7566]","[34.5655, 34.7082]","[34.5855, 34.6997]","[34.6283, 34.6753]","[34.641, 34.6742]","[34.6435, 34.6714]"
"[3400.0, 3500.0]","[34.6457, 34.6698]","[34.6464, 34.6697]","[34.65, 34.6739]","[34.652, 34.6776]","[34.6495, 34.6736]","[34.6419, 34.662]","[34.5252, 34.7593]","[34.5681, 34.7107]","[34.5843, 34.7061]","[34.6313, 34.6778]","[34.644, 34.6768]","[34.6464, 34.6741]"
"[3500.0, 3600.0]","[34.648, 34.6725]","[34.649, 34.672]","[34.6525, 34.6761]","[34.6546, 34.6799]","[34.6521, 34.6758]","[34.6445, 34.6643]","[34.5277, 34.7616]","[34.5706, 34.7129]","[34.5859, 34.7092]","[34.6339, 34.6798]","[34.6466, 34.6789]","[34.6491, 34.6763]"
"[3600.0, 3700.0]","[34.6509, 34.6739]","[34.6512, 34.674]","[34.6548, 34.6781]","[34.6568, 34.6819]","[34.6543, 34.6778]","[34.6466, 34.6664]","[34.5298, 34.7636]","[34.5729, 34.7147]","[34.5877, 34.7113]","[34.6362, 34.6815]","[34.6489, 34.6808]","[34.6514, 34.6782]"
"[3700.0, 3800.0]","[34.6529, 34.6756]","[34.6531, 34.6758]","[34.6567, 34.6799]","[34.6587, 34.6837]","[34.6562, 34.6796]","[34.6485, 34.6682]","[34.5316, 34.7655]","[34.5748, 34.7163]","[34.589, 34.7136]","[34.6383, 34.683]","[34.6509, 34.6823]","[34.6535, 34.6799]"
"[3800.0, 3900.0]","[34.6544, 34.6774]","[34.6548, 34.6775]","[34.6585, 34.6814]","[34.6604, 34.6853]","[34.6579, 34.6813]","[34.6502, 34.6698]","[34.5332, 34.7671]","[34.5765, 34.7179]","[34.5897, 34.7162]","[34.6402, 34.6844]","[34.6527, 34.6838]","[34.6551, 34.6815]"
"[3900.0, 4000.0]","[34.6557, 34.6791]","[34.6556, 34.6797]","[34.66, 34.683]","[34.662, 34.6869]","[34.6593, 34.6829]","[34.6516, 34.6714]","[34.5346, 34.7687]","[34.578, 34.7194]","[34.5891, 34.7198]","[34.6417, 34.6859]","[34.6542, 34.6853]","[34.6566, 34.6831]"
"[4000.0, 4100.0]","[34.6566, 34.6807]","[34.6571, 34.6808]","[34.661, 34.6847]","[34.663, 34.6885]","[34.6601, 34.6846]","[34.6227, 34.7026]","[34.5344, 34.7711]","[34.5796, 34.7203]","[34.5883, 34.7232]","[34.6431, 34.6872]","[34.6555, 34.6868]","[34.6578, 34.6844]"
