,"[1, 1]","[2, 2]","[3, 3]","[4, 4]","[5, 5]","[6, 6]","[7, 7]","[8, 8]","[9, 9]","[10, 10]","[11, 11]","[12, 12]"
"[175.0, 200.0]","[3.5676, 5.4311]","[3.677, 5.1793]","[3.4792, 5.1703]","[3.4219, 5.1311]","[3.6734, 5.0239]","[4.0372, 4.992]","[3.1635, 6.1772]","[3.1131, 6.3306]","[3.0929, 6.232]","[3.437, 5.6984]","[3.6894, 5.3413]","[3.6218, 5.4024]"
"[200.0, 225.0]","[3.3857, 5.2278]","[3.4327, 5.0743]","[3.253, 5.0781]","[3.2812, 4.9576]","[3.422, 4.9349]","[3.8877, 4.7624]","[3.2722, 5.6618]","[3.0517, 5.9789]","[3.0107, 5.9068]","[3.077, 5.6538]","[3.4852, 5.1375]","[3.4263, 5.1922]"
"[225.0, 250.0]","[3.3756, 5.0205]","[3.4101, 4.8916]","[3.2254, 4.9162]","[3.2656, 4.7847]","[3.4068, 4.7366]","[3.7629, 4.6317]","[3.1988, 5.446]","[2.9885, 5.7475]","[2.9645, 5.6806]","[3.0128, 5.4753]","[3.4574, 4.9407]","[3.3816, 5.0165]"
"[250.0, 275.0]","[3.3115, 4.9275]","[3.4678, 4.6949]","[3.3011, 4.728]","[3.3299, 4.6161]","[3.4424, 4.5704]","[3.7011, 4.515]","[3.2207, 5.2089]","[3.0029, 5.5161]","[2.9953, 5.4603]","[3.0133, 5.3152]","[3.3995, 4.8491]","[3.2892, 4.9531]"
"[275.0, 300.0]","[3.2716, 4.8723]","[3.5364, 4.5434]","[3.3911, 4.577]","[3.3989, 4.4993]","[3.4927, 4.4573]","[3.7068, 4.4051]","[3.2646, 5.0168]","[3.0647, 5.287]","[3.047, 5.2547]","[3.0655, 5.1384]","[3.3647, 4.7813]","[3.3689, 4.7768]"
"[300.0, 325.0]","[3.3153, 4.7714]","[3.5648, 4.4598]","[3.4596, 4.4747]","[3.4706, 4.4166]","[3.5215, 4.4133]","[3.7359, 4.3208]","[3.3167, 4.8563]","[3.1392, 5.0743]","[3.1017, 5.0736]","[3.1513, 4.9643]","[3.375, 4.7145]","[3.4044, 4.6918]"
"[325.0, 350.0]","[3.3754, 4.6233]","[3.5648, 4.3864]","[3.4774, 4.4205]","[3.5112, 4.3767]","[3.5371, 4.3954]","[3.7238, 4.27]","[3.3448, 4.6755]","[3.1863, 4.81]","[3.1801, 4.7744]","[3.177, 4.7638]","[3.3801, 4.5875]","[3.4597, 4.5418]"
"[350.0, 375.0]","[3.4156, 4.5594]","[3.611, 4.3109]","[3.4954, 4.3706]","[3.536, 4.3213]","[3.5275, 4.3745]","[3.7023, 4.2544]","[3.4103, 4.5609]","[3.2332, 4.705]","[3.1984, 4.6994]","[3.212, 4.6843]","[3.423, 4.5147]","[3.4648, 4.5146]"
"[375.0, 400.0]","[3.4341, 4.4974]","[3.6401, 4.2395]","[3.526, 4.3041]","[3.5585, 4.2684]","[3.5389, 4.3298]","[3.6636, 4.2478]","[3.4606, 4.4525]","[3.2935, 4.5817]","[3.2438, 4.5971]","[3.2534, 4.5967]","[3.4827, 4.4154]","[3.4573, 4.4818]"
"[400.0, 425.0]","[3.4403, 4.4417]","[3.6751, 4.1703]","[3.5691, 4.237]","[3.5834, 4.2143]","[3.5559, 4.2663]","[3.6262, 4.2231]","[3.4798, 4.3688]","[3.3441, 4.4762]","[3.2936, 4.5025]","[3.3005, 4.505]","[3.5264, 4.3193]","[3.4345, 4.4477]"
