,"[1, 1]","[2, 2]","[3, 3]","[4, 4]","[5, 5]","[6, 6]","[7, 7]","[8, 8]","[9, 9]","[10, 10]","[11, 11]","[12, 12]"
"[63.0, 64.0]","[9.0736, 18.2727]","[9.8035, 14.8688]","[9.9153, 13.7688]","[7.0795, 17.4447]","[7.6218, 18.5371]","[5.6253, 21.8376]","[5.0695, 23.1396]","[8.5255, 20.4809]","[10.1278, 20.2002]","[9.6652, 22.0327]","[10.566, 21.374]","[10.7124, 19.5901]"
"[64.0, 65.0]","[8.9279, 18.4812]","[9.8416, 14.9022]","[10.0998, 13.6742]","[7.3295, 17.2546]","[7.7007, 18.4568]","[5.5302, 21.9184]","[5.5737, 22.7135]","[8.9636, 20.2842]","[10.3321, 20.365]","[9.6771, 22.3941]","[11.429, 20.7735]","[10.469, 19.9628]"
"[65.0, 66.0]","[8.9597, 18.5093]","[10.3043, 14.537]","[10.0983, 13.7868]","[7.4854, 17.2015]","[8.0159, 18.2159]","[5.8764, 21.5994]","[5.5653, 22.6901]","[9.1115, 20.0501]","[10.6014, 19.9804]","[10.2625, 21.7029]","[11.388, 20.7541]","[10.572, 19.862]"
"[66.0, 67.0]","[9.0169, 18.4104]","[10.3015, 14.6181]","[10.166, 13.8676]","[7.4074, 17.3808]","[8.0306, 18.1838]","[5.5432, 21.8383]","[6.2329, 21.9624]","[8.6678, 20.5367]","[9.8274, 20.8597]","[9.9863, 22.0413]","[11.6071, 20.4927]","[10.464, 19.8721]"
"[67.0, 68.0]","[9.1092, 18.5522]","[10.43, 14.9009]","[10.4445, 13.8939]","[7.6279, 17.2427]","[8.2646, 17.9243]","[5.9833, 21.4407]","[6.4251, 21.8994]","[7.8673, 21.3773]","[8.0872, 22.367]","[10.198, 21.3516]","[11.1512, 20.4904]","[10.6731, 19.5162]"
"[68.0, 69.0]","[8.5052, 19.2106]","[10.2677, 15.0801]","[10.4468, 13.889]","[7.9815, 16.9074]","[8.1639, 18.0699]","[5.9695, 21.4777]","[5.9131, 22.3529]","[8.6407, 20.4551]","[7.7481, 22.5293]","[10.6723, 20.7597]","[10.8446, 20.7807]","[10.7027, 19.5396]"
"[69.0, 70.0]","[9.2564, 18.6233]","[10.6124, 14.5775]","[10.2871, 13.7873]","[7.8258, 16.9672]","[8.4267, 17.9574]","[6.5366, 21.1553]","[6.8776, 21.5278]","[7.3799, 21.7223]","[8.2601, 22.065]","[10.97, 20.7371]","[12.2305, 19.8785]","[10.8365, 19.8571]"
"[70.0, 71.0]","[9.4156, 18.6812]","[11.0617, 14.5152]","[10.452, 13.9054]","[8.0009, 16.7726]","[8.4015, 17.7181]","[6.3329, 21.0995]","[6.3541, 21.9976]","[7.7037, 21.5215]","[7.6704, 22.751]","[10.8618, 20.7666]","[11.9917, 19.937]","[10.8384, 19.8007]"
"[71.0, 72.0]","[9.3662, 18.5382]","[10.9299, 14.7479]","[10.5952, 13.9483]","[8.2395, 16.6285]","[8.4031, 17.7089]","[6.5413, 20.8858]","[7.2344, 21.1639]","[7.9939, 21.224]","[7.7713, 22.41]","[10.9094, 20.1834]","[11.5576, 19.6982]","[10.6024, 19.5093]"
"[72.0, 73.0]","[9.4309, 18.5309]","[11.028, 14.7568]","[10.7685, 13.8892]","[8.5568, 16.4185]","[8.5405, 17.69]","[6.8635, 20.7082]","[7.0561, 21.4907]","[7.7114, 21.6052]","[7.1689, 23.021]","[10.4524, 20.5732]","[11.402, 19.7757]","[10.9425, 19.1477]"
"[73.0, 74.0]","[9.4614, 18.5072]","[10.5371, 15.1862]","[10.6138, 13.9121]","[8.5432, 16.2671]","[8.613, 17.4632]","[6.8865, 20.5608]","[7.2331, 21.2099]","[7.3721, 21.8485]","[8.1531, 21.9558]","[10.6382, 20.3448]","[11.3277, 19.8571]","[10.8548, 19.268]"
"[74.0, 75.0]","[9.5063, 18.6076]","[10.5838, 15.1474]","[10.5861, 13.8219]","[7.9654, 16.7057]","[8.5822, 17.4248]","[6.8427, 20.599]","[6.8626, 21.5555]","[7.4543, 21.6637]","[7.7092, 22.2607]","[11.1045, 19.8134]","[10.8497, 20.415]","[11.0823, 19.2192]"
"[75.0, 76.0]","[9.5835, 18.4789]","[11.0329, 14.7673]","[10.5097, 14.0272]","[8.6661, 16.1323]","[8.7238, 17.3966]","[7.1606, 20.4063]","[7.0606, 21.5022]","[7.6161, 21.6195]","[8.0052, 21.9814]","[10.8011, 20.0013]","[11.0602, 20.0097]","[11.1025, 19.033]"
"[76.0, 77.0]","[9.6263, 18.4298]","[11.0742, 14.7037]","[10.5731, 13.9762]","[8.0591, 16.7721]","[8.8457, 17.2491]","[6.9725, 20.4448]","[7.5926, 20.7199]","[10.4638, 18.5299]","[8.2373, 21.6255]","[10.9927, 19.826]","[10.8915, 20.2604]","[11.1655, 19.0235]"
"[77.0, 78.0]","[9.8273, 18.2704]","[11.1151, 14.6491]","[10.1715, 14.3981]","[8.7626, 16.1651]","[9.0589, 17.1573]","[7.098, 20.3712]","[7.6414, 20.6158]","[10.312, 18.5834]","[10.0337, 19.7997]","[11.3754, 19.5384]","[11.5246, 19.7961]","[11.3494, 18.9748]"
"[78.0, 79.0]","[9.865, 18.2503]","[10.4872, 15.2503]","[10.4789, 14.0534]","[8.8571, 16.074]","[9.0678, 17.2019]","[7.5086, 20.0138]","[7.8076, 20.4372]","[10.494, 18.3072]","[9.3559, 20.353]","[11.43, 19.4038]","[11.7534, 19.5633]","[11.2516, 19.1099]"
"[79.0, 80.0]","[9.9107, 18.273]","[11.1913, 14.8378]","[10.7272, 14.1805]","[8.907, 16.2815]","[9.1841, 17.139]","[7.5014, 19.964]","[7.6791, 20.5617]","[10.6492, 18.2655]","[9.4062, 20.4423]","[11.339, 19.5217]","[11.845, 19.3619]","[11.2162, 19.0359]"
"[80.0, 81.0]","[10.1433, 18.0184]","[10.4038, 15.6332]","[10.8267, 14.0713]","[9.0747, 16.0578]","[9.1834, 17.0559]","[7.8071, 19.5933]","[7.9575, 20.2649]","[10.6878, 18.2356]","[11.4845, 18.3522]","[11.2519, 19.5483]","[11.9699, 19.1474]","[11.4019, 18.7798]"
"[81.0, 82.0]","[9.7403, 18.4389]","[11.3993, 14.8158]","[10.8838, 14.2398]","[9.3066, 15.9868]","[9.106, 17.2119]","[7.6286, 19.8363]","[7.9687, 20.3619]","[10.738, 18.3061]","[9.73, 20.142]","[11.2759, 19.4131]","[11.4484, 19.4666]","[11.2889, 18.7427]"
"[82.0, 83.0]","[9.3434, 18.812]","[11.3535, 14.8064]","[10.4564, 14.6123]","[9.1286, 16.1435]","[9.2595, 17.0638]","[7.7681, 19.6816]","[8.0026, 20.2485]","[10.8248, 18.0808]","[8.4246, 21.3038]","[11.5931, 19.0043]","[11.2793, 19.6079]","[11.4092, 18.6201]"
"[83.0, 84.0]","[9.4599, 18.6865]","[11.1314, 15.0441]","[10.8294, 14.2837]","[9.5273, 15.8003]","[9.3603, 17.0041]","[7.8334, 19.6324]","[8.3194, 19.9337]","[10.9112, 18.0013]","[11.3989, 18.3482]","[11.4343, 19.1823]","[11.3119, 19.5796]","[11.1652, 18.8526]"
"[84.0, 85.0]","[9.6349, 18.6005]","[11.3351, 14.915]","[11.0303, 14.0957]","[9.5512, 15.7282]","[9.5589, 16.7312]","[7.8057, 19.5876]","[8.3066, 19.8718]","[10.8633, 17.9507]","[11.5272, 18.0966]","[11.3133, 19.1925]","[11.3226, 19.5222]","[11.5781, 18.4776]"
"[85.0, 86.0]","[9.5458, 18.7161]","[11.4653, 14.8083]","[10.5156, 14.6292]","[9.5009, 15.7947]","[9.4316, 16.8744]","[7.8829, 19.5251]","[8.3037, 19.8852]","[10.9663, 17.8527]","[10.0209, 19.6059]","[11.4475, 19.0656]","[11.4625, 19.3984]","[11.6218, 18.4581]"
"[86.0, 87.0]","[10.1199, 18.212]","[11.6053, 14.8403]","[10.8131, 14.513]","[9.8279, 15.5774]","[9.5835, 16.7506]","[7.9739, 19.4301]","[8.5944, 19.602]","[11.1227, 17.7041]","[10.6151, 18.9708]","[11.3968, 19.0055]","[11.6267, 19.1027]","[11.5678, 18.4521]"
"[87.0, 88.0]","[10.4023, 17.9744]","[11.6218, 14.8111]","[10.8984, 14.4009]","[9.8898, 15.5163]","[9.7343, 16.6206]","[8.0651, 19.33]","[8.4796, 19.6416]","[11.0414, 17.6672]","[10.5752, 18.9212]","[11.2092, 19.1909]","[11.8489, 18.9587]","[11.8136, 18.2997]"
"[88.0, 89.0]","[9.7689, 18.5235]","[11.6311, 14.7487]","[10.8829, 14.4045]","[10.0399, 15.4079]","[9.662, 16.7801]","[8.2029, 19.2856]","[8.6931, 19.4741]","[11.1395, 17.5325]","[11.588, 17.7949]","[11.3783, 18.8709]","[11.5974, 19.0655]","[11.7725, 18.2253]"
"[89.0, 90.0]","[9.8364, 18.4112]","[11.7044, 14.6442]","[10.8824, 14.3554]","[10.0631, 15.2899]","[9.6565, 16.6594]","[8.209, 19.1714]","[8.5826, 19.5382]","[11.1853, 17.5013]","[11.9643, 17.4496]","[11.2853, 18.9631]","[11.7921, 18.8267]","[11.9004, 18.0374]"
"[90.0, 91.0]","[10.3416, 18.0636]","[11.8464, 14.676]","[10.9118, 14.4557]","[9.998, 15.4161]","[9.8267, 16.4993]","[8.1802, 19.191]","[8.9227, 19.1828]","[11.2798, 17.3762]","[11.0097, 18.3529]","[11.27, 18.9304]","[11.8349, 18.7861]","[12.0609, 17.9631]"
"[91.0, 92.0]","[9.8163, 18.5896]","[11.729, 14.6899]","[10.9313, 14.4022]","[10.1815, 15.3357]","[10.0132, 16.457]","[8.4295, 18.9807]","[8.6601, 19.3484]","[11.199, 17.3567]","[12.1061, 17.326]","[11.4113, 19.068]","[12.4143, 18.5519]","[12.2061, 18.0292]"
