,[1, 1],[2, 2],[3, 3],[4, 4],[5, 5],[6, 6],[7, 7],[8, 8],[9, 9],[10, 10],[11, 11],[12, 12]
[0, 0],[6.72, 8.02],[6.66, 8.02],[6.50, 8.18],[6.68, 8.07],[6.67, 8.19],[6.76, 8.18],[6.91, 8.02],[7.06, 7.81],[6.99, 7.80],[6.92, 7.85],[6.90, 7.88],[6.88, 7.90]

