,"[1, 1]","[2, 2]","[3, 3]","[4, 4]","[5, 5]","[6, 6]","[7, 7]","[8, 8]","[9, 9]","[10, 10]","[11, 11]","[12, 12]"
"[35.0, 36.0]","[6.4391, 18.776]","[5.2257, 17.2238]","[4.3847, 17.6356]","[3.661, 20.2896]","[5.6771, 21.9366]","[4.0429, 27.968]","[6.4428, 29.613]","[6.8991, 31.8749]","[8.4075, 31.0469]","[10.2788, 27.5441]","[12.2039, 22.0034]","[9.8188, 19.74]"
"[36.0, 37.0]","[6.8092, 18.6304]","[5.482, 17.0729]","[4.3252, 17.6068]","[3.5824, 20.1286]","[5.9656, 21.3622]","[4.4607, 27.2912]","[6.2568, 29.5677]","[6.8436, 31.6988]","[8.196, 31.0421]","[9.7495, 27.9491]","[11.8191, 22.4297]","[9.794, 19.958]"
"[37.0, 38.0]","[7.1847, 18.3952]","[5.5142, 17.1211]","[4.8126, 17.1793]","[3.6223, 20.1295]","[5.9869, 21.235]","[4.7174, 26.6038]","[5.8932, 29.1287]","[6.0018, 31.5519]","[7.2451, 31.1444]","[9.6855, 27.5494]","[12.2405, 21.9372]","[9.9461, 19.9397]"
"[38.0, 39.0]","[6.8005, 18.6651]","[5.9528, 16.9624]","[5.0556, 17.3067]","[3.8895, 19.9654]","[6.0217, 21.0461]","[4.853, 26.4623]","[6.2591, 29.3006]","[8.0963, 30.4925]","[7.9391, 31.4768]","[9.7811, 27.9377]","[12.2033, 21.8239]","[9.7725, 19.7331]"
"[39.0, 40.0]","[7.1066, 18.6317]","[6.0662, 16.9435]","[5.3889, 16.944]","[3.5916, 20.2195]","[6.4984, 20.5188]","[3.4569, 27.6829]","[5.2558, 29.8966]","[7.4645, 30.5463]","[8.1858, 30.7158]","[9.6951, 27.8125]","[12.2456, 21.926]","[10.0194, 19.8157]"
"[40.0, 41.0]","[7.3429, 18.4168]","[5.6767, 17.2822]","[5.0589, 17.1264]","[3.8346, 19.7745]","[6.0075, 20.7869]","[4.0908, 26.7795]","[5.3159, 29.4655]","[7.0882, 30.4462]","[7.8817, 30.5273]","[9.2919, 27.842]","[12.0681, 21.9283]","[10.1332, 19.6865]"
"[41.0, 42.0]","[7.0957, 18.6417]","[5.3688, 17.6042]","[5.1706, 17.1235]","[3.8292, 19.9084]","[6.1029, 20.6646]","[4.7986, 25.7681]","[5.0948, 29.1675]","[7.4827, 29.5309]","[8.0818, 30.0062]","[9.8872, 27.1659]","[12.2187, 21.8177]","[9.8259, 20.0157]"
"[42.0, 43.0]","[7.4277, 18.5426]","[6.1603, 16.986]","[5.4784, 16.9275]","[4.174, 19.6998]","[6.4408, 20.5076]","[4.4982, 26.1725]","[5.0874, 29.0292]","[7.9633, 28.6082]","[7.9664, 29.5461]","[10.0072, 26.6072]","[11.9208, 21.9881]","[10.0268, 19.9592]"
"[43.0, 44.0]","[7.3731, 18.7153]","[6.4178, 17.0488]","[6.3279, 16.4884]","[4.7019, 19.4164]","[6.5457, 20.2862]","[2.9503, 27.2819]","[4.8599, 28.7418]","[6.9087, 29.3205]","[7.7242, 29.6844]","[9.2289, 27.4013]","[12.3052, 21.6057]","[10.2692, 19.7123]"
"[44.0, 45.0]","[7.3389, 18.7339]","[5.7724, 17.6388]","[6.6744, 16.1051]","[4.6776, 19.4619]","[7.0891, 19.7694]","[5.0366, 25.1103]","[4.9121, 28.4189]","[7.7221, 28.104]","[7.4543, 29.5701]","[9.7733, 26.6243]","[12.4071, 21.438]","[10.1902, 19.7999]"
"[45.0, 46.0]","[7.483, 18.8115]","[6.7011, 16.8822]","[6.5921, 16.2927]","[5.048, 19.1673]","[7.0754, 19.8251]","[3.8952, 26.1793]","[4.827, 28.2304]","[7.7255, 27.6421]","[7.6218, 28.911]","[9.5321, 26.5379]","[12.4481, 21.3376]","[10.2681, 19.877]"
