,"[1, 1]","[2, 2]","[3, 3]","[4, 4]","[5, 5]","[6, 6]","[7, 7]","[8, 8]","[9, 9]","[10, 10]","[11, 11]","[12, 12]"
"[150.0, 175.0]","[33.8998, 33.9601]","[34.0202, 34.0892]","[34.3737, 34.4339]","[34.4938, 34.5745]","[34.0857, 34.229]","[33.3628, 33.5787]","[30.0992, 35.9166]","[32.9637, 33.3289]","[33.6683, 33.8366]","[34.291, 34.3378]","[34.4128, 34.4434]","[34.1349, 34.1839]"
"[175.0, 200.0]","[33.9306, 34.1559]","[33.0374, 34.881]","[33.2201, 34.6789]","[33.4726, 34.5406]","[33.691, 34.4542]","[33.2729, 34.9222]","[33.9225, 34.2471]","[33.7568, 34.4039]","[34.0119, 34.2238]","[34.0415, 34.3124]","[34.0948, 34.304]","[33.9868, 34.3066]"
"[200.0, 225.0]","[33.9738, 34.1292]","[33.1694, 34.7754]","[33.1998, 34.7336]","[33.5224, 34.5201]","[32.8997, 35.2594]","[33.686, 34.5121]","[33.8961, 34.2823]","[33.7902, 34.3985]","[34.0649, 34.2157]","[34.0942, 34.3057]","[34.1096, 34.3214]","[34.0023, 34.3094]"
"[225.0, 250.0]","[34.0184, 34.0969]","[32.9357, 35.0003]","[33.1926, 34.729]","[33.4884, 34.5571]","[33.733, 34.4465]","[33.7142, 34.5094]","[33.9135, 34.2834]","[33.8012, 34.4001]","[34.0978, 34.2019]","[34.1813, 34.2537]","[34.1688, 34.3072]","[34.0608, 34.2869]"
"[250.0, 275.0]","[34.0177, 34.0901]","[32.8386, 35.085]","[33.2026, 34.7113]","[33.4989, 34.5462]","[33.7292, 34.4521]","[32.9601, 35.2611]","[33.89, 34.3]","[33.7968, 34.4003]","[34.1064, 34.199]","[34.2074, 34.2424]","[34.2054, 34.2854]","[34.1049, 34.2475]"
"[275.0, 300.0]","[34.0267, 34.091]","[32.9187, 35.0174]","[33.1893, 34.7317]","[33.4957, 34.5437]","[33.7217, 34.4417]","[31.784, 36.4158]","[33.9231, 34.2528]","[33.7971, 34.3974]","[34.111, 34.1992]","[34.2097, 34.2456]","[34.2322, 34.2622]","[34.1219, 34.2355]"
"[300.0, 325.0]","[34.0276, 34.0926]","[32.9185, 35.0157]","[33.1926, 34.7226]","[33.4945, 34.5414]","[32.9427, 35.2257]","[32.7826, 35.431]","[33.9295, 34.262]","[33.7969, 34.407]","[34.1103, 34.2007]","[34.2058, 34.246]","[34.2343, 34.2586]","[34.1236, 34.2361]"
"[325.0, 350.0]","[34.0332, 34.0995]","[32.9207, 35.0228]","[33.184, 34.7165]","[33.4758, 34.5215]","[31.6359, 36.4934]","[33.6535, 34.5468]","[33.7325, 34.4764]","[33.807, 34.4247]","[34.1158, 34.2075]","[34.1964, 34.2452]","[34.2213, 34.2548]","[34.1221, 34.2343]"
"[350.0, 375.0]","[34.0335, 34.0957]","[32.9147, 35.0261]","[33.1819, 34.7153]","[33.4751, 34.5154]","[31.3643, 36.7533]","[33.65, 34.536]","[33.922, 34.2749]","[33.8037, 34.4216]","[34.1138, 34.2085]","[34.1911, 34.251]","[34.2182, 34.2568]","[34.1184, 34.2349]"
"[375.0, 400.0]","[34.033, 34.0874]","[32.9129, 35.0252]","[33.1793, 34.719]","[33.4759, 34.5078]","[31.0316, 37.0614]","[33.0659, 35.0806]","[32.5016, 35.6563]","[33.7946, 34.408]","[34.1121, 34.2069]","[34.1887, 34.2592]","[34.2154, 34.2608]","[34.1128, 34.2333]"
