,"[1, 1]","[2, 2]","[3, 3]","[4, 4]","[5, 5]","[6, 6]","[7, 7]","[8, 8]","[9, 9]","[10, 10]","[11, 11]","[12, 12]"
"[175.0, 200.0]","[3.33, 3.69]","[3.35, 3.71]","[3.37, 3.72]","[3.37, 3.72]","[3.36, 3.71]","[3.34, 3.69]","[3.31, 3.67]","[3.29, 3.65]","[3.28, 3.64]","[3.28, 3.64]","[3.29, 3.65]","[3.31, 3.67]"
"[200.0, 225.0]","[3.3, 3.61]","[3.32, 3.64]","[3.33, 3.65]","[3.33, 3.65]","[3.32, 3.64]","[3.3, 3.61]","[3.27, 3.59]","[3.25, 3.57]","[3.24, 3.56]","[3.24, 3.56]","[3.25, 3.57]","[3.27, 3.59]"
"[225.0, 250.0]","[3.26, 3.54]","[3.28, 3.56]","[3.29, 3.56]","[3.28, 3.56]","[3.27, 3.55]","[3.25, 3.53]","[3.23, 3.51]","[3.22, 3.49]","[3.21, 3.48]","[3.21, 3.49]","[3.22, 3.5]","[3.24, 3.52]"
"[250.0, 275.0]","[3.23, 3.46]","[3.24, 3.48]","[3.25, 3.49]","[3.25, 3.49]","[3.24, 3.48]","[3.23, 3.46]","[3.21, 3.44]","[3.19, 3.43]","[3.19, 3.42]","[3.19, 3.42]","[3.19, 3.43]","[3.21, 3.45]"
"[275.0, 300.0]","[3.21, 3.4]","[3.22, 3.41]","[3.23, 3.42]","[3.23, 3.42]","[3.23, 3.42]","[3.22, 3.4]","[3.2, 3.39]","[3.19, 3.37]","[3.18, 3.37]","[3.18, 3.36]","[3.18, 3.37]","[3.19, 3.38]"
"[300.0, 325.0]","[3.2, 3.35]","[3.21, 3.36]","[3.22, 3.37]","[3.22, 3.37]","[3.22, 3.37]","[3.21, 3.36]","[3.2, 3.35]","[3.18, 3.33]","[3.18, 3.33]","[3.17, 3.33]","[3.18, 3.33]","[3.19, 3.34]"
"[325.0, 350.0]","[3.19, 3.31]","[3.2, 3.32]","[3.21, 3.33]","[3.21, 3.33]","[3.21, 3.33]","[3.2, 3.32]","[3.19, 3.31]","[3.18, 3.31]","[3.18, 3.3]","[3.17, 3.3]","[3.18, 3.3]","[3.18, 3.31]"
"[350.0, 375.0]","[3.19, 3.29]","[3.19, 3.3]","[3.2, 3.31]","[3.2, 3.31]","[3.2, 3.31]","[3.19, 3.3]","[3.19, 3.29]","[3.18, 3.29]","[3.17, 3.28]","[3.17, 3.28]","[3.17, 3.28]","[3.18, 3.29]"
"[375.0, 400.0]","[3.18, 3.28]","[3.19, 3.28]","[3.19, 3.29]","[3.19, 3.29]","[3.19, 3.29]","[3.19, 3.28]","[3.18, 3.28]","[3.17, 3.27]","[3.17, 3.27]","[3.17, 3.26]","[3.17, 3.27]","[3.17, 3.27]"
"[400.0, 425.0]","[3.17, 3.26]","[3.18, 3.27]","[3.18, 3.27]","[3.19, 3.27]","[3.19, 3.27]","[3.18, 3.27]","[3.18, 3.26]","[3.17, 3.26]","[3.17, 3.25]","[3.16, 3.25]","[3.16, 3.25]","[3.17, 3.26]"
"[425.0, 450.0]","[3.17, 3.25]","[3.17, 3.26]","[3.18, 3.26]","[3.18, 3.26]","[3.18, 3.26]","[3.17, 3.26]","[3.17, 3.25]","[3.16, 3.25]","[3.16, 3.24]","[3.16, 3.24]","[3.16, 3.24]","[3.16, 3.25]"
"[450.0, 475.0]","[3.16, 3.24]","[3.17, 3.24]","[3.17, 3.25]","[3.17, 3.25]","[3.17, 3.25]","[3.17, 3.25]","[3.16, 3.24]","[3.16, 3.24]","[3.16, 3.23]","[3.15, 3.23]","[3.15, 3.23]","[3.16, 3.23]"
"[475.0, 500.0]","[3.15, 3.23]","[3.16, 3.23]","[3.16, 3.24]","[3.17, 3.24]","[3.17, 3.24]","[3.16, 3.24]","[3.16, 3.23]","[3.15, 3.23]","[3.15, 3.22]","[3.15, 3.22]","[3.15, 3.22]","[3.15, 3.22]"
"[500.0, 550.0]","[3.14, 3.21]","[3.15, 3.22]","[3.15, 3.22]","[3.16, 3.23]","[3.16, 3.23]","[3.15, 3.22]","[3.15, 3.22]","[3.15, 3.22]","[3.14, 3.21]","[3.14, 3.21]","[3.14, 3.21]","[3.14, 3.21]"
"[550.0, 600.0]","[3.13, 3.2]","[3.14, 3.2]","[3.14, 3.21]","[3.15, 3.21]","[3.15, 3.21]","[3.14, 3.21]","[3.14, 3.2]","[3.14, 3.2]","[3.13, 3.2]","[3.13, 3.19]","[3.13, 3.19]","[3.13, 3.19]"
"[600.0, 650.0]","[3.13, 3.18]","[3.13, 3.19]","[3.13, 3.19]","[3.14, 3.19]","[3.14, 3.19]","[3.14, 3.19]","[3.13, 3.19]","[3.13, 3.19]","[3.13, 3.18]","[3.12, 3.18]","[3.12, 3.18]","[3.12, 3.18]"
"[650.0, 700.0]","[3.12, 3.17]","[3.12, 3.18]","[3.13, 3.18]","[3.13, 3.18]","[3.13, 3.18]","[3.13, 3.18]","[3.13, 3.18]","[3.12, 3.18]","[3.12, 3.18]","[3.12, 3.17]","[3.12, 3.17]","[3.12, 3.17]"
"[700.0, 750.0]","[3.12, 3.17]","[3.12, 3.17]","[3.12, 3.17]","[3.12, 3.17]","[3.12, 3.17]","[3.12, 3.17]","[3.12, 3.17]","[3.12, 3.17]","[3.12, 3.17]","[3.12, 3.17]","[3.12, 3.17]","[3.12, 3.17]"
"[750.0, 800.0]","[3.12, 3.16]","[3.12, 3.17]","[3.12, 3.17]","[3.12, 3.17]","[3.12, 3.17]","[3.12, 3.17]","[3.12, 3.17]","[3.12, 3.17]","[3.12, 3.17]","[3.12, 3.17]","[3.12, 3.16]","[3.12, 3.16]"
"[800.0, 850.0]","[3.12, 3.16]","[3.12, 3.16]","[3.12, 3.16]","[3.12, 3.16]","[3.12, 3.17]","[3.12, 3.17]","[3.12, 3.17]","[3.12, 3.16]","[3.12, 3.16]","[3.12, 3.16]","[3.12, 3.16]","[3.12, 3.16]"
