,"[1, 1]","[2, 2]","[3, 3]","[4, 4]","[5, 5]","[6, 6]","[7, 7]","[8, 8]","[9, 9]","[10, 10]","[11, 11]","[12, 12]"
"[2700.0, 2800.0]","[1.4904, 2.4885]","[1.5012, 2.4701]","[1.581, 2.4359]","[1.7365, 2.3439]","[1.7072, 2.383]","[1.5316, 2.4805]","[1.4399, 2.4503]","[1.5867, 2.225]","[1.5862, 2.2429]","[1.6473, 2.2675]","[1.6005, 2.3906]","[1.5538, 2.4523]"
"[2800.0, 2900.0]","[1.3572, 2.3112]","[1.3932, 2.2623]","[1.4293, 2.2724]","[1.587, 2.1875]","[1.5792, 2.2191]","[1.3911, 2.3394]","[1.3245, 2.285]","[1.472, 2.0521]","[1.4417, 2.0912]","[1.4929, 2.1206]","[1.4424, 2.2458]","[1.426, 2.2749]"
"[2900.0, 3000.0]","[1.2443, 2.1259]","[1.288, 2.0708]","[1.3291, 2.0717]","[1.4756, 1.991]","[1.4609, 2.0272]","[1.3567, 2.0701]","[1.2269, 2.0904]","[1.3466, 1.8931]","[1.3387, 1.9086]","[1.3727, 1.9473]","[1.3179, 2.0697]","[1.3078, 2.0915]"
"[3000.0, 3100.0]","[1.1612, 1.9293]","[1.1896, 1.8929]","[1.2218, 1.8988]","[1.3758, 1.8038]","[1.3491, 1.8501]","[1.2783, 1.8667]","[1.1528, 1.8939]","[1.238, 1.737]","[1.2389, 1.7394]","[1.2718, 1.7688]","[1.2114, 1.8893]","[1.2119, 1.9015]"
"[3100.0, 3200.0]","[1.0654, 1.7748]","[1.0993, 1.7368]","[1.1504, 1.7161]","[1.2726, 1.6389]","[1.2434, 1.6802]","[1.1742, 1.7016]","[1.0643, 1.7288]","[1.1366, 1.5964]","[1.149, 1.5861]","[1.1794, 1.6076]","[1.1223, 1.7169]","[1.122, 1.7323]"
"[3200.0, 3300.0]","[0.985, 1.6266]","[1.0191, 1.5879]","[1.065, 1.5664]","[1.1794, 1.4904]","[1.1508, 1.53]","[1.0791, 1.5605]","[0.9937, 1.5719]","[1.0334, 1.4763]","[1.0525, 1.4564]","[1.0853, 1.4695]","[1.0226, 1.5816]","[1.0272, 1.5946]"
"[3300.0, 3400.0]","[0.9108, 1.4906]","[0.9345, 1.4629]","[0.983, 1.4327]","[1.0825, 1.3627]","[1.0554, 1.3968]","[0.9841, 1.4315]","[0.9154, 1.436]","[0.9411, 1.3612]","[0.9536, 1.3473]","[0.9966, 1.3448]","[0.9307, 1.4566]","[0.9361, 1.4709]"
"[3400.0, 3500.0]","[0.8165, 1.3751]","[0.8409, 1.3435]","[0.9003, 1.3003]","[0.9852, 1.2452]","[0.957, 1.283]","[0.9053, 1.3014]","[0.8289, 1.3163]","[0.8406, 1.2572]","[0.8634, 1.2336]","[0.8947, 1.2429]","[0.8412, 1.3415]","[0.8419, 1.3586]"
"[3500.0, 3600.0]","[0.7319, 1.2592]","[0.7354, 1.2512]","[0.8052, 1.1912]","[0.8791, 1.1365]","[0.8576, 1.1623]","[0.7996, 1.192]","[0.7473, 1.1935]","[0.7554, 1.1444]","[0.7687, 1.1278]","[0.7937, 1.1355]","[0.7466, 1.2237]","[0.7455, 1.2466]"
"[3600.0, 3700.0]","[0.6398, 1.1475]","[0.6565, 1.1268]","[0.7135, 1.0781]","[0.7769, 1.0316]","[0.7585, 1.0548]","[0.7104, 1.0796]","[0.663, 1.083]","[0.6687, 1.0407]","[0.6863, 1.0185]","[0.697, 1.0352]","[0.6754, 1.0924]","[0.6457, 1.1418]"
