,"[1, 1]","[2, 2]","[3, 3]","[4, 4]","[5, 5]","[6, 6]","[7, 7]","[8, 8]","[9, 9]","[10, 10]","[11, 11]","[12, 12]"
"[175.0, 200.0]","[33.9272, 34.941]","[34.0721, 34.7745]","[34.1216, 34.716]","[33.5035, 35.3514]","[34.1221, 34.7428]","[34.1652, 34.659]","[34.0972, 34.635]","[33.9633, 34.6795]","[33.8774, 34.7431]","[33.9242, 34.7586]","[34.0, 34.7838]","[34.1488, 34.707]"
"[200.0, 225.0]","[33.8382, 34.8834]","[33.9634, 34.7575]","[31.2396, 37.4875]","[33.6014, 35.1435]","[34.0498, 34.6973]","[34.1454, 34.559]","[34.0431, 34.5791]","[33.9815, 34.5634]","[33.9481, 34.5737]","[33.9342, 34.6309]","[33.9466, 34.6945]","[34.0589, 34.6417]"
"[225.0, 250.0]","[33.8756, 34.69]","[33.9061, 34.6493]","[30.3045, 38.269]","[33.5948, 35.0129]","[34.0491, 34.5667]","[34.1347, 34.4346]","[33.9831, 34.5047]","[33.9867, 34.44]","[33.9769, 34.4514]","[34.0421, 34.4428]","[33.9744, 34.5739]","[34.0115, 34.5637]"
"[250.0, 275.0]","[33.92, 34.5176]","[33.9001, 34.5221]","[30.2369, 38.2065]","[33.5293, 34.9592]","[34.057, 34.4539]","[34.1261, 34.3511]","[33.9777, 34.4258]","[34.0021, 34.3417]","[33.9848, 34.357]","[34.0768, 34.3139]","[33.9849, 34.4584]","[34.0105, 34.4474]"
"[275.0, 300.0]","[33.9796, 34.3726]","[33.9289, 34.4088]","[30.184, 38.1739]","[33.5195, 34.8826]","[34.0747, 34.3545]","[34.1217, 34.2858]","[34.0009, 34.347]","[34.0333, 34.2629]","[34.0046, 34.2856]","[34.1055, 34.221]","[34.0165, 34.3492]","[34.0514, 34.3218]"
"[300.0, 325.0]","[34.0159, 34.2838]","[33.9643, 34.3103]","[30.351, 37.9375]","[33.5358, 34.798]","[34.0887, 34.2803]","[34.1143, 34.2448]","[34.0317, 34.2786]","[34.0486, 34.2164]","[34.0212, 34.24]","[34.1117, 34.1844]","[34.0476, 34.2836]","[34.088, 34.2431]"
"[325.0, 350.0]","[34.0446, 34.2269]","[34.0005, 34.2369]","[30.1812, 38.062]","[33.5886, 34.6984]","[34.1016, 34.2275]","[34.1126, 34.218]","[34.0528, 34.2387]","[34.0604, 34.1897]","[34.0341, 34.2113]","[34.1088, 34.1692]","[34.0725, 34.2389]","[34.1059, 34.2029]"
"[350.0, 375.0]","[34.0748, 34.1871]","[34.0338, 34.188]","[30.1783, 38.0413]","[33.6232, 34.6358]","[34.1085, 34.1956]","[34.113, 34.2012]","[34.0736, 34.2098]","[34.0717, 34.1738]","[34.0464, 34.1928]","[34.1106, 34.1585]","[34.0883, 34.2138]","[34.1132, 34.1874]"
"[375.0, 400.0]","[34.0375, 34.2206]","[34.0482, 34.1649]","[30.2217, 37.9838]","[33.6369, 34.6063]","[34.1142, 34.1775]","[34.1141, 34.1942]","[34.0877, 34.1951]","[34.0794, 34.1669]","[34.0595, 34.179]","[34.1174, 34.1497]","[34.0998, 34.2004]","[34.1187, 34.1802]"
"[400.0, 425.0]","[34.078, 34.1811]","[34.0618, 34.1583]","[30.7443, 37.4688]","[33.6642, 34.5809]","[34.1173, 34.1698]","[34.1164, 34.1859]","[34.0979, 34.1838]","[34.0902, 34.1606]","[34.071, 34.1727]","[34.1187, 34.1486]","[34.1048, 34.1902]","[34.1202, 34.1737]"
