,"[1, 1]","[2, 2]","[3, 3]","[4, 4]","[5, 5]","[6, 6]","[7, 7]","[8, 8]","[9, 9]","[10, 10]","[11, 11]","[12, 12]"
"[150.0, 175.0]","[5.1232, 5.6183]","[5.3868, 5.9505]","[5.6923, 6.2634]","[5.519, 6.0286]","[4.4532, 5.6507]","[3.5381, 5.2383]","[3.3144, 5.4898]","[4.9136, 5.3846]","[5.8619, 6.2314]","[6.3318, 6.4931]","[5.8421, 6.3366]","[5.1946, 5.8982]"
"[175.0, 200.0]","[5.0608, 6.5207]","[5.0857, 6.4061]","[5.2224, 6.3059]","[5.4083, 6.2829]","[5.1089, 6.7459]","[5.2483, 6.6353]","[5.4265, 6.3339]","[4.9642, 6.6357]","[5.0915, 6.4454]","[5.2121, 6.3857]","[5.2664, 6.4181]","[5.1406, 6.5414]"
"[200.0, 225.0]","[4.8662, 6.6322]","[4.8909, 6.5544]","[5.1328, 6.3656]","[5.3044, 6.3325]","[5.0232, 6.7377]","[5.1686, 6.6129]","[5.3915, 6.3085]","[4.9099, 6.6907]","[4.9459, 6.6202]","[5.1504, 6.4483]","[5.18, 6.4471]","[4.9974, 6.5904]"
"[225.0, 250.0]","[4.6746, 6.7884]","[4.7903, 6.5758]","[5.0581, 6.3381]","[5.2662, 6.2744]","[5.0135, 6.6691]","[5.1544, 6.5567]","[5.219, 6.4044]","[5.0308, 6.4898]","[4.9914, 6.5119]","[5.1514, 6.4202]","[5.1405, 6.4888]","[4.8604, 6.7274]"
"[250.0, 275.0]","[4.6888, 6.7549]","[4.7506, 6.5425]","[4.9959, 6.2848]","[5.2326, 6.184]","[4.9662, 6.6129]","[5.0889, 6.5435]","[5.0908, 6.4647]","[5.087, 6.3672]","[5.0965, 6.3515]","[5.193, 6.3524]","[5.1574, 6.4773]","[4.7578, 6.8422]"
"[275.0, 300.0]","[4.697, 6.6782]","[4.7246, 6.4931]","[4.9734, 6.2069]","[5.2082, 6.093]","[4.9812, 6.5025]","[4.9733, 6.6131]","[5.175, 6.3787]","[5.1599, 6.2987]","[5.1619, 6.2573]","[5.2205, 6.2536]","[5.2012, 6.3429]","[4.7141, 6.8042]"
"[300.0, 325.0]","[4.6913, 6.6043]","[4.7025, 6.4387]","[4.9722, 6.1163]","[5.173, 6.0171]","[4.7372, 6.6368]","[5.0442, 6.4635]","[5.1188, 6.398]","[5.1897, 6.2539]","[5.2144, 6.1766]","[5.2337, 6.178]","[5.2426, 6.2127]","[4.7261, 6.7008]"
"[325.0, 350.0]","[4.6958, 6.5069]","[4.6797, 6.3765]","[4.973, 6.0338]","[5.1598, 5.9412]","[4.8175, 6.458]","[5.0519, 6.3602]","[4.9668, 6.474]","[5.1909, 6.2013]","[5.2467, 6.1038]","[5.2531, 6.1072]","[5.2692, 6.1118]","[4.7377, 6.5978]"
"[350.0, 375.0]","[4.7095, 6.4072]","[4.6593, 6.3101]","[4.962, 5.9534]","[5.1459, 5.8537]","[4.6464, 6.5202]","[5.0077, 6.3001]","[4.9784, 6.3763]","[5.1964, 6.1313]","[5.2678, 6.0302]","[5.2673, 6.0367]","[5.2894, 6.0218]","[4.7537, 6.5003]"
"[375.0, 400.0]","[4.7218, 6.2877]","[4.6538, 6.2182]","[4.956, 5.8859]","[5.1485, 5.7819]","[4.7258, 6.341]","[4.963, 6.2018]","[4.5468, 6.6484]","[5.1675, 6.0293]","[5.2611, 5.9577]","[5.2785, 5.9798]","[5.3194, 5.9384]","[4.7433, 6.4245]"
