,"[1,1]","[2,2]","[3,3]","[4,4]","[5,5]","[6,6]","[7,7]","[8,8]","[9,9]","[10,10]","[11,11]","[12,12]"
"[0, 0]","[0.0529, 7.3829]","[0.1495, 7.9974]","[0.0, 8.6774]","[0.1078, 8.2992]","[0.0, 8.2417]","[0.0, 8.4145]","[0.0, 9.2776]","[0.0, 9.5821]","[0.0, 9.7014]","[0.0, 8.5425]","[0.0, 7.7617]","[0.0, 7.383]"
