,"[1,1]","[2,2]","[3,3]","[4,4]","[5,5]","[6,6]","[7,7]","[8,8]","[9,9]","[10,10]","[11,11]","[12,12]"
"[0, 0]","[0.1374, 7.7395]","[0.2472, 8.3711]","[0.0, 9.123]","[0.2157, 8.6577]","[0.0, 8.6577]","[0.0, 8.8196]","[0.0, 9.721]","[0.0, 10.0197]","[0.0, 10.1499]","[0.0, 8.9233]","[0.0, 8.1374]","[0.0, 7.853]"
