,"[1,1]","[2,2]","[3,3]","[4,4]","[5,5]","[6,6]","[7,7]","[8,8]","[9,9]","[10,10]","[11,11]","[12,12]"
"[0, 0]","[3.2186, 19.9204]","[3.2846, 19.8083]","[2.1053, 20.3049]","[1.5, 21.5372]","[1.5, 19.7201]","[1.5, 23.2582]","[1.5, 20.7038]","[1.5, 17.7194]","[1.5, 19.3119]","[2.5869, 18.1143]","[4.0712, 17.7754]","[4.0821, 18.6018]"
