,[1, 1],[2, 2],[3, 3],[4, 4],[5, 5],[6, 6],[7, 7],[8, 8],[9, 9],[10, 10],[11, 11],[12, 12]
[0, 0],[28.26, 36.20],[31.33, 33.33],[31.71, 33.70],[31.89, 34.33],[32.44, 34.25],[32.49, 34.37],[30.91, 36.06],[31.69, 35.50],[32.90, 34.38],[32.49, 34.43],[32.12, 33.92],[28.57, 36.46]

