,"[1, 1]","[2, 2]","[3, 3]","[4, 4]","[5, 5]","[6, 6]","[7, 7]","[8, 8]","[9, 9]","[10, 10]","[11, 11]","[12, 12]"
"[0, 0]","[28.673, 33.803]","[28.898, 32.952]","[26.441, 34.665]","[26.570, 34.374]","[28.193, 33.595]","[29.480, 33.816]","[30.528, 34.036]","[31.832, 33.038]","[31.159, 33.089]","[30.203, 33.163]","[29.082, 33.760]","[28.309, 34.389]"
