,"[1, 1]","[2, 2]","[3, 3]","[4, 4]","[5, 5]","[6, 6]","[7, 7]","[8, 8]","[9, 9]","[10, 10]","[11, 11]","[12, 12]"
"[2000, 2100]","[0.0, 30.0]","[0.0, 30.0]","[0.0, 30.0]","[0.0, 30.0]","[0.0, 30.0]","[0.04564, 0.06629]","[0.0, 30.0]","[0.0, 30.0]","[0.0, 30.0]","[0.0, 30.0]","[0.0, 30.0]","[0.0, 30.0]"
"[2100, 2200]","[0.01004, 0.10473]","[0.01152, 0.10438]","[0.0, 0.11679]","[0.00281, 0.10869]","[0.00219, 0.10805]","[0.00289, 0.10325]","[0.00669, 0.11101]","[0.01076, 0.10686]","[0.0, 0.13164]","[0.0, 0.12719]","[0.01014, 0.10402]","[0.00844, 0.10707]"
"[2200, 2300]","[0.01226, 0.09962]","[0.01288, 0.09962]","[0.0, 0.11647]","[0.00678, 0.10345]","[0.00787, 0.10228]","[0.00518, 0.09972]","[0.00628, 0.10974]","[0.00983, 0.10603]","[0.0082, 0.10473]","[0.01049, 0.10397]","[0.00945, 0.10158]","[0.00857, 0.1025]"
"[2300, 2400]","[0.0, 0.12132]","[0.0116, 0.0975]","[0.0, 0.54648]","[0.00578, 0.10207]","[0.00611, 0.10135]","[0.00434, 0.09816]","[0.0, 0.11715]","[0.00874, 0.1046]","[0.00742, 0.10323]","[0.00816, 0.10359]","[0.00808, 0.10041]","[0.00766, 0.10029]"
"[2400, 2500]","[0.01016, 0.09654]","[0.01052, 0.09598]","[0.0, 0.19191]","[0.0, 0.55704]","[0.00587, 0.09893]","[0.00302, 0.09705]","[0.00398, 0.10718]","[0.00711, 0.10382]","[0.00612, 0.10222]","[0.0, 0.1717]","[0.0, 0.17481]","[0.00559, 0.10011]"
"[2500, 2600]","[0.0, 0.18219]","[0.00917, 0.09493]","[0.0, 0.20654]","[0.0, 0.28526]","[0.00436, 0.09802]","[0.0, 0.82999]","[0.00262, 0.10593]","[0.00739, 0.10114]","[0.0038, 0.10199]","[0.00692, 0.09964]","[0.00502, 0.09817]","[0.00475, 0.09839]"
"[2600, 2700]","[0.0084, 0.09354]","[0.00794, 0.0939]","[0.0, 0.1148]","[0.00401, 0.09621]","[0.00243, 0.09757]","[0.0008, 0.09455]","[0.00068, 0.10606]","[0.00637, 0.09994]","[0.0, 0.1399]","[0.00551, 0.0989]","[0.00397, 0.09698]","[0.00392, 0.09674]"
"[2700, 2800]","[0.00683, 0.09295]","[0.00687, 0.09278]","[0.0, 0.52166]","[0.00296, 0.09517]","[0.00228, 0.09557]","[0.0, 0.09346]","[0.00035, 0.10409]","[0.00516, 0.09887]","[0.00241, 0.09873]","[0.00403, 0.09831]","[0.0022, 0.09663]","[0.00281, 0.09588]"
"[2800, 2900]","[0.00577, 0.0919]","[0.00569, 0.09166]","[0.0, 0.14466]","[0.001, 0.09501]","[0.00104, 0.09461]","[0.0, 0.09284]","[0.0, 0.10305]","[0.0, 0.17319]","[0.00115, 0.09839]","[0.00271, 0.09765]","[0.0, 0.10518]","[0.00136, 0.09508]"
"[2900, 3000]","[0.00462, 0.09132]","[0.00419, 0.09152]","[0.0, 0.27713]","[0.00051, 0.09353]","[0.00013, 0.09358]","[0.0, 0.14865]","[0.0, 0.10239]","[0.00325, 0.09719]","[0.00058, 0.09676]","[0.00242, 0.09603]","[0.0, 0.15661]","[0.00064, 0.09426]"
"[3000, 3100]","[0.00381, 0.09016]","[0.00384, 0.09015]","[0.0, 0.71082]","[0.0, 0.09257]","[0.0, 0.09308]","[0.0, 0.09357]","[0.0, 0.1015]","[0.002, 0.09688]","[0.0, 0.12038]","[0.0, 0.13984]","[0.00025, 0.09349]","[0.0, 0.09471]"
"[3100, 3200]","[0.0, 0.10559]","[0.00292, 0.08949]","[0.0, 0.09204]","[0.0, 0.09132]","[0.0, 0.18387]","[0.0, 0.08985]","[0.0, 0.10065]","[0.00151, 0.09553]","[0.0, 0.09582]","[0.0, 0.16802]","[0.0, 0.09235]","[0.0, 0.0921]"
"[3200, 3300]","[0.00207, 0.08905]","[0.0, 0.09352]","[0.0, 0.0923]","[0.0, 0.09088]","[0.0, 0.09154]","[0.0, 0.08977]","[0.0, 0.09979]","[0.0001, 0.09534]","[0.0, 0.09473]","[0.0, 0.09373]","[0.0, 0.09181]","[0.0, 0.09156]"
"[3300, 3400]","[0.0, 0.09163]","[0.0, 0.09549]","[0.0, 0.10142]","[0.0, 0.09082]","[0.0, 0.09105]","[0.0, 0.09008]","[0.0, 0.10079]","[0.0, 0.09477]","[0.0, 0.09469]","[0.0, 0.09282]","[0.0, 0.09179]","[0.0, 0.09102]"
"[3400, 3500]","[0.0, 0.16643]","[0.0, 0.14986]","[0.0, 0.09551]","[0.0, 0.09141]","[0.0, 0.09016]","[0.0, 0.08852]","[0.0, 0.09954]","[0.0, 0.1174]","[0.0, 0.16942]","[0.0, 0.0932]","[0.0, 0.09057]","[0.0, 0.09826]"
"[3500, 3600]","[0.00049, 0.08725]","[0.0, 0.09794]","[0.0, 0.08996]","[0.0, 0.08993]","[0.0, 0.08988]","[0.0, 0.08918]","[0.0, 0.0982]","[0.0, 0.10297]","[0.0, 0.1148]","[0.0, 0.09185]","[0.0, 0.09011]","[0.0, 0.09795]"
"[3600, 3700]","[0.0, 0.08717]","[0.0, 0.09979]","[0.0, 0.09128]","[0.0, 0.0891]","[0.0, 0.08946]","[0.0, 0.08755]","[0.0, 0.11114]","[0.0, 0.27461]","[0.0, 0.23364]","[0.0, 0.09117]","[0.0, 0.08968]","[0.0, 0.09036]"
