,"[1, 1]","[2, 2]","[3, 3]","[4, 4]","[5, 5]","[6, 6]","[7, 7]","[8, 8]","[9, 9]","[10, 10]","[11, 11]","[12, 12]"
"[2100, 2200]","[0.00103, 0.0018]","[0.0, 0.00263]","[0.0, 0.00273]","[0.00021, 0.00075]","[0.00266, 0.00327]","[0.0, 0.19974]","[0.0, 0.25405]","[0.00318, 0.00368]","[0.0, 0.00254]","[0.0, 0.00068]","[0.0, 0.00033]","[0.0, 0.00321]"
"[2200, 2300]","[0.00127, 0.00172]","[0.0, 0.00319]","[0.0, 0.00186]","[0.0, 0.00157]","[0.00256, 0.00298]","[0.0, 0.18318]","[0.0, 0.27983]","[0.00331, 0.00437]","[0.00059, 0.00142]","[0.0, 5.0]","[0.0, 0.00016]","[0.0, 0.00344]"
"[2300, 2400]","[0.00024, 0.00277]","[0.0, 0.00357]","[0.0, 0.01081]","[0.0, 0.0018]","[0.00093, 0.00471]","[0.0, 0.18441]","[0.0, 0.27987]","[0.00362, 0.00404]","[0.00078, 0.00125]","[0.0, 5.0]","[0.0, 0.00021]","[0.00033, 0.00195]"
"[2400, 2500]","[0.00118, 0.00176]","[0.0, 0.00307]","[0.0, 0.00983]","[0.0, 0.01082]","[0.00268, 0.00307]","[0.0, 0.18435]","[0.0, 0.27944]","[0.0035, 0.00411]","[0.00065, 0.00138]","[0.0, 0.00072]","[0.0, 0.00172]","[0.00091, 0.00132]"
"[2500, 2600]","[0.00116, 0.00182]","[0.0, 0.00271]","[0.0, 0.01073]","[0.0, 0.00741]","[0.0026, 0.00308]","[0.0, 0.18201]","[0.0, 0.28158]","[0.00356, 0.00415]","[0.0, 0.0022]","[0.0, 5.0]","[0.0, 0.00026]","[0.00085, 0.00138]"
"[2600, 2700]","[0.00113, 0.00184]","[0.0, 0.00309]","[0.0, 0.00558]","[2e-05, 0.00052]","[0.00247, 0.00309]","[0.0, 0.18454]","[0.0, 0.28142]","[0.00357, 0.00413]","[0.0, 0.00268]","[0.0, 5.0]","[0.0, 0.00017]","[0.00011, 0.00218]"
"[2700, 2800]","[0.00084, 0.00219]","[0.0, 0.00319]","[0.0, 0.00911]","[0.0, 0.00161]","[0.00264, 0.00302]","[0.0, 0.18722]","[0.0, 0.28145]","[0.00365, 0.00406]","[0.00079, 0.00118]","[0.0, 5.0]","[0.0, 0.00021]","[0.0, 0.00392]"
"[2800, 2900]","[0.0009, 0.00207]","[0.0, 0.00284]","[0.0, 0.00261]","[0.0, 0.00088]","[0.00252, 0.00301]","[0.0, 0.18427]","[0.0, 0.2813]","[0.00114, 0.00654]","[0.00064, 0.00135]","[0.0, 0.00143]","[0.0, 0.00111]","[0.0, 0.00399]"
"[2900, 3000]","[0.00068, 0.00233]","[0.0, 0.00272]","[0.0, 0.00841]","[0.0, 0.0007]","[0.0026, 0.00308]","[0.0, 0.18699]","[0.0, 0.28346]","[0.00294, 0.00486]","[0.00051, 0.00149]","[0.0, 5.0]","[0.0, 0.00205]","[0.0, 0.0032]"
"[3000, 3100]","[0.00109, 0.00193]","[0.0, 0.00311]","[0.0, 0.01146]","[0.00014, 0.00055]","[0.00242, 0.00328]","[0.0, 0.1872]","[0.0, 0.28327]","[0.00307, 0.00474]","[0.0, 0.00295]","[0.0, 0.00122]","[0.0, 0.00171]","[0.0, 0.00303]"
"[3100, 3200]","[0.0, 0.00363]","[0.0, 0.00303]","[0.0, 5.0]","[2e-05, 0.00045]","[0.00089, 0.00463]","[0.0, 0.18442]","[0.0, 0.28113]","[0.0035, 0.00416]","[0.00067, 0.00131]","[0.0, 0.00236]","[0.0, 0.00114]","[0.00091, 0.00139]"
"[3200, 3300]","[0.00095, 0.002]","[0.0, 0.00326]","[0.0, 0.00075]","[0.0, 0.00148]","[0.00258, 0.00304]","[0.0, 0.18696]","[0.0, 0.28304]","[0.00369, 0.00405]","[0.00044, 0.00152]","[0.0, 5.0]","[0.0, 0.00018]","[0.00096, 0.00135]"
"[3300, 3400]","[0.00014, 0.00283]","[0.0, 0.00336]","[0.0, 0.00076]","[0.0, 0.00047]","[0.00252, 0.00309]","[0.0, 0.18744]","[0.0, 0.28518]","[0.00364, 0.00417]","[0.00026, 0.00172]","[0.0, 5.0]","[0.0, 4e-05]","[0.00097, 0.00134]"
