,"[1, 1]","[2, 2]","[3, 3]","[4, 4]","[5, 5]","[6, 6]","[7, 7]","[8, 8]","[9, 9]","[10, 10]","[11, 11]","[12, 12]"
"[150, 175]","[0.0, 0.10617]","[0.0, 0.06549]","[0.00729, 0.02481]","[0.00948, 0.02076]","[0.0, 1.69488]","[0.0, 0.20911]","[0.0, 0.06429]","[0.0, 2.16489]","[0.0, 2.33637]","[0.0, 0.05923]","[0.0, 0.18752]","[0.0, 0.14685]"
"[175, 200]","[0.0, 0.16662]","[0.0, 0.09437]","[0.0, 0.11867]","[0.0, 0.08947]","[0.0, 1.33046]","[0.02223, 0.05307]","[0.03617, 0.07201]","[0.0, 1.95359]","[0.0, 1.82155]","[0.0, 0.84344]","[0.0, 1.04152]","[0.0, 0.14773]"
"[200, 225]","[0.0, 0.11131]","[0.0, 0.08752]","[0.0, 0.10906]","[0.0, 0.10326]","[0.0, 1.91757]","[0.0, 0.37429]","[0.01368, 0.07325]","[0.0, 1.58961]","[0.0, 1.51735]","[0.0, 1.69063]","[0.0, 1.04852]","[0.0, 0.13914]"
"[225, 250]","[0.0, 0.12246]","[0.0, 0.08089]","[0.0, 0.10095]","[0.0, 0.10173]","[0.0, 2.0364]","[0.0, 0.69552]","[0.0, 0.14597]","[0.0, 1.43948]","[0.0, 0.80387]","[0.0, 1.48388]","[0.0, 0.99568]","[0.0, 0.14097]"
"[250, 275]","[0.0, 0.13365]","[0.0, 0.07801]","[0.0, 0.09268]","[0.0, 0.09706]","[0.0, 1.86039]","[0.0, 0.65667]","[0.01388, 0.04001]","[0.0, 0.72869]","[0.00047, 0.05012]","[0.0, 1.21068]","[0.0, 1.012]","[0.0, 0.13129]"
"[275, 300]","[0.0, 0.16097]","[0.0, 0.07551]","[0.0, 0.09062]","[0.0, 0.0946]","[0.0, 1.51713]","[0.0, 0.84171]","[0.0, 0.5492]","[0.0, 0.3395]","[0.0, 0.05468]","[0.0, 1.82544]","[0.0, 1.01673]","[0.0, 0.13216]"
"[300, 325]","[0.0, 0.15305]","[0.0, 0.07904]","[0.0, 0.08064]","[0.0, 0.08131]","[0.0, 0.33115]","[0.0, 0.47246]","[0.0, 0.06746]","[0.0, 0.0604]","[0.0, 0.03655]","[0.0, 1.22014]","[0.0, 0.92343]","[0.0, 0.17329]"
"[325, 350]","[0.0, 0.17571]","[0.0, 0.08088]","[0.0, 0.08199]","[0.0, 0.08456]","[0.0, 1.03769]","[0.0, 0.41862]","[0.00245, 0.02789]","[0.0, 0.07391]","[0.0, 0.04291]","[0.0, 0.0549]","[0.0, 0.80008]","[0.0, 0.11281]"
"[350, 375]","[0.0, 0.20473]","[0.0, 0.08219]","[0.0, 0.08096]","[0.0, 0.08252]","[0.0, 0.98475]","[0.0, 0.12636]","[0.0, 1.24008]","[0.0, 0.19424]","[0.0, 0.03351]","[0.0, 0.2666]","[0.0, 0.74277]","[0.0, 0.10228]"
"[375, 400]","[0.0, 0.12819]","[0.0, 0.0808]","[0.0, 0.07916]","[0.0, 0.07932]","[0.0, 0.61908]","[0.0, 0.1825]","[0.0, 0.39624]","[0.0, 0.49786]","[0.0, 0.04812]","[0.0, 0.46819]","[0.0, 0.83294]","[0.0, 0.10362]"
