,"[1, 1]","[2, 2]","[3, 3]","[4, 4]","[5, 5]","[6, 6]","[7, 7]","[8, 8]","[9, 9]","[10, 10]","[11, 11]","[12, 12]"
"[2600, 2700]","[0.00031, 0.00087]","[0.00034, 0.00086]","[0.00018, 0.00101]","[0.00027, 0.00089]","[0.0003, 0.00082]","[0.00042, 0.00067]","[0.00041, 0.00065]","[0.00044, 0.00061]","[0.00033, 0.00072]","[0.00042, 0.00065]","[0.0003, 0.0008]","[0.00034, 0.00081]"
"[2700, 2800]","[0.00032, 0.00085]","[0.00029, 0.0009]","[0.00035, 0.00083]","[0.00034, 0.00082]","[0.00031, 0.00082]","[0.00032, 0.00076]","[0.00044, 0.00062]","[0.00037, 0.00067]","[0.00042, 0.00062]","[5e-05, 0.00101]","[0.00037, 0.00073]","[0.00028, 0.00086]"
"[2800, 2900]","[0.0004, 0.00077]","[0.00031, 0.00088]","[0.00038, 0.0008]","[0.00037, 0.00078]","[0.00031, 0.00081]","[0.00041, 0.00067]","[0.00039, 0.00067]","[0.00043, 0.00061]","[0.00025, 0.00079]","[0.00035, 0.00071]","[0.00032, 0.00078]","[0.0003, 0.00084]"
"[2900, 3000]","[0.00037, 0.00081]","[0.0003, 0.00088]","[0.00029, 0.00088]","[0.0003, 0.00085]","[0.00032, 0.0008]","[0.00041, 0.00067]","[0.00038, 0.00068]","[0.00033, 0.00071]","[0.00029, 0.00074]","[0.00042, 0.00064]","[0.00034, 0.00076]","[0.00026, 0.00088]"
"[3000, 3100]","[0.00033, 0.00084]","[0.00034, 0.00084]","[0.00036, 0.00081]","[0.00036, 0.00079]","[0.00036, 0.00074]","[0.00045, 0.00062]","[0.00044, 0.00061]","[0.00044, 0.0006]","[0.00036, 0.00068]","[0.00039, 0.00067]","[0.00036, 0.00073]","[0.00029, 0.00084]"
"[3100, 3200]","[0.00033, 0.00084]","[0.00035, 0.00083]","[0.00039, 0.00078]","[0.00037, 0.00077]","[0.00033, 0.00078]","[0.00039, 0.00069]","[0.00038, 0.00066]","[0.00045, 0.00059]","[0.00041, 0.00063]","[0.0004, 0.00066]","[0.0, 0.00253]","[0.00029, 0.00086]"
"[3200, 3300]","[0.00026, 0.00091]","[0.00026, 0.00093]","[0.00037, 0.0008]","[0.00033, 0.00081]","[0.00034, 0.00077]","[0.00042, 0.00065]","[0.00041, 0.00064]","[0.00041, 0.00062]","[0.00037, 0.00067]","[0.00041, 0.00065]","[0.00037, 0.00073]","[0.0, 0.00121]"
"[3300, 3400]","[0.00035, 0.00081]","[0.00038, 0.00079]","[0.00033, 0.00083]","[0.00032, 0.00082]","[0.00028, 0.00083]","[0.00038, 0.0007]","[0.00043, 0.00062]","[0.00043, 0.0006]","[0.00042, 0.00062]","[0.00032, 0.00074]","[0.00035, 0.00075]","[0.00024, 0.00089]"
"[3400, 3500]","[0.00032, 0.00085]","[0.00032, 0.00085]","[0.00034, 0.00082]","[0.00033, 0.00081]","[0.00031, 0.00078]","[0.00012, 0.00095]","[0.00034, 0.0007]","[0.00043, 0.0006]","[0.00038, 0.00064]","[0.00036, 0.00069]","[0.00039, 0.0007]","[0.00031, 0.00082]"
"[3500, 3600]","[0.00035, 0.00081]","[0.00028, 0.00089]","[0.00034, 0.00082]","[0.00032, 0.00081]","[0.00034, 0.00075]","[0.00042, 0.00064]","[0.00039, 0.00065]","[0.00042, 0.0006]","[0.00032, 0.0007]","[0.0004, 0.00064]","[0.00025, 0.00083]","[0.00034, 0.00079]"
