,"[1, 1]","[2, 2]","[3, 3]","[4, 4]","[5, 5]","[6, 6]","[7, 7]","[8, 8]","[9, 9]","[10, 10]","[11, 11]","[12, 12]"
"[750, 800]","[0.0, 0.0959]","[0.0, 0.08875]","[0.0, 0.09036]","[0.0, 0.08735]","[0.0, 0.08671]","[0.0, 0.08485]","[0.0, 0.0839]","[0.0, 0.0858]","[0.0, 0.08464]","[0.0, 0.0805]","[0.0, 0.07716]","[0.0, 0.08522]"
"[800, 850]","[0.0, 0.0961]","[0.0, 0.09017]","[0.0, 0.09049]","[0.0, 0.08703]","[0.0, 0.07642]","[0.0, 0.0862]","[0.0, 0.08526]","[0.0, 0.08685]","[0.0, 0.08636]","[0.0, 0.0833]","[0.0, 0.07306]","[0.0, 0.08851]"
"[850, 900]","[0.0, 0.09658]","[0.0, 0.09051]","[0.0, 0.09412]","[0.0, 0.08993]","[0.0, 0.08858]","[0.0, 0.08565]","[0.0, 0.08629]","[0.0, 0.08669]","[0.0, 0.08719]","[0.0, 0.08487]","[0.0, 0.08274]","[0.0, 0.08706]"
"[900, 950]","[0.0, 0.09605]","[0.0, 0.25271]","[0.0, 0.0965]","[0.0, 0.09103]","[0.0, 0.08953]","[0.0, 0.08702]","[0.0, 0.11275]","[0.0, 0.08705]","[0.0, 0.08864]","[0.0, 0.0861]","[0.0, 0.11948]","[0.0, 0.0893]"
"[950, 1000]","[0.0, 0.09589]","[0.0, 0.42192]","[0.0, 0.10379]","[0.0, 0.09203]","[0.0, 0.08805]","[0.0, 0.0875]","[0.0, 0.08909]","[0.0, 0.08892]","[0.0, 0.08956]","[0.0, 0.08789]","[0.0, 0.08291]","[0.0, 0.08726]"
"[1000, 1050]","[0.0, 0.09575]","[0.0, 0.39444]","[0.0, 0.12669]","[0.0, 0.09102]","[0.0, 0.09194]","[0.0, 0.08747]","[0.0, 0.09031]","[0.0, 0.08933]","[0.0, 0.09158]","[0.0, 0.0876]","[0.0, 0.08544]","[0.0, 0.08928]"
"[1050, 1100]","[0.0, 0.0992]","[0.0, 0.25444]","[0.0, 0.15664]","[0.0, 0.09267]","[0.0, 0.0874]","[0.0, 0.08945]","[0.0, 0.09171]","[0.0, 0.09105]","[0.0, 0.09184]","[0.0, 0.08783]","[0.0, 0.08699]","[0.0, 0.08959]"
"[1100, 1150]","[0.0, 0.09729]","[0.0, 0.09859]","[0.0, 0.36862]","[0.0, 0.08039]","[0.0, 0.08907]","[0.0, 0.08317]","[0.0, 0.09938]","[0.0, 0.29809]","[0.0, 0.09237]","[0.0, 0.08951]","[0.0, 0.09256]","[0.0, 0.08914]"
"[1150, 1200]","[0.0, 0.09897]","[0.0, 0.56089]","[0.0, 0.49338]","[0.0, 0.06614]","[0.0, 0.07308]","[0.0, 0.07441]","[0.0, 0.0902]","[0.0, 0.08084]","[0.0, 0.09352]","[0.0, 0.09032]","[0.0, 0.11283]","[0.0, 0.09033]"
"[1200, 1250]","[0.0, 0.09848]","[0.0, 0.1378]","[0.0, 0.85902]","[0.0, 0.14437]","[0.0, 0.08902]","[0.0, 0.08561]","[0.0, 0.11984]","[0.0, 0.08778]","[0.0, 0.09542]","[0.0, 0.21768]","[0.0, 0.09237]","[0.0, 0.09093]"
"[1250, 1300]","[0.0, 0.09969]","[0.0, 0.09645]","[0.0, 0.31158]","[0.0, 0.0948]","[0.0, 0.09535]","[0.0, 0.09019]","[0.0, 0.09452]","[0.0, 0.09302]","[0.0, 0.09587]","[0.0, 0.11173]","[0.0, 0.08912]","[0.0, 0.0939]"
"[1300, 1350]","[0.0, 0.10685]","[0.0, 0.12004]","[0.0, 1.69965]","[0.0, 0.1173]","[0.0, 0.09902]","[0.0, 0.08424]","[0.0, 0.08585]","[0.0, 0.09329]","[0.0, 0.10065]","[0.0, 0.09789]","[0.0, 0.0959]","[0.0, 0.44479]"
"[1350, 1400]","[0.0, 0.17388]","[0.00257, 0.12979]","[0.0, 2.11093]","[0.0, 0.12783]","[0.0, 0.10071]","[0.0, 0.08177]","[0.0, 0.08239]","[0.0, 0.09575]","[0.0, 0.10517]","[0.0, 0.1083]","[0.0, 0.096]","[0.0, 0.437]"
"[1400, 1450]","[0.0, 0.19013]","[0.0, 0.11676]","[0.0, 1.21878]","[0.0, 0.11138]","[0.0, 0.09861]","[0.0, 0.08703]","[0.0, 0.08837]","[0.0, 0.09432]","[0.0, 0.15858]","[0.0, 0.12071]","[0.0, 0.10057]","[0.0, 0.5044]"
"[1450, 1500]","[0.0, 0.21912]","[0.0, 0.12148]","[0.0, 1.50324]","[0.0, 0.12946]","[0.0, 0.10078]","[0.0, 0.08751]","[0.0, 0.08658]","[0.0, 0.09148]","[0.0, 0.09857]","[0.0, 0.10388]","[0.0, 0.10249]","[0.0, 0.71817]"
"[1500, 1550]","[0.0, 0.1838]","[0.0, 0.12022]","[0.0, 1.36738]","[0.0, 0.1166]","[0.0, 0.10633]","[0.0, 0.0844]","[0.0, 0.08852]","[0.0, 0.10037]","[0.0, 0.53695]","[0.0, 0.11606]","[0.0, 0.09813]","[0.0, 0.2352]"
"[1550, 1600]","[0.0, 0.1636]","[0.0, 0.12372]","[0.0, 1.5972]","[0.0, 0.12186]","[0.0, 0.09783]","[0.0, 0.08104]","[0.0, 0.08894]","[0.0, 0.10801]","[0.0, 1.04156]","[0.0, 0.20208]","[0.0, 0.10067]","[0.0, 0.08946]"
"[1600, 1650]","[0.0, 0.11162]","[0.0, 0.09832]","[0.0, 0.59788]","[0.0, 0.09713]","[0.0, 0.09298]","[0.0, 0.09324]","[0.0, 0.09202]","[0.0, 0.0975]","[0.0, 1.09165]","[0.0, 0.1326]","[0.0, 0.09877]","[0.0, 0.09448]"
"[1650, 1700]","[0.0, 0.10366]","[0.0, 0.1015]","[0.0, 0.09695]","[0.0, 0.08948]","[0.0, 0.09753]","[0.0, 0.09358]","[0.0, 0.09126]","[0.0, 0.12487]","[0.0, 0.09951]","[0.0, 0.16144]","[0.0, 0.09818]","[0.0, 0.09398]"
"[1700, 1750]","[0.0, 0.10332]","[0.0, 0.10034]","[0.0, 0.10189]","[0.0, 0.09616]","[0.0, 0.09843]","[0.0, 0.0939]","[0.0, 0.09612]","[0.0, 0.09679]","[0.0, 0.10002]","[0.0, 0.18658]","[0.0, 0.09869]","[0.0, 0.09424]"
"[1750, 1800]","[0.0, 0.10294]","[0.0, 0.09988]","[0.0, 0.09795]","[0.0, 0.09754]","[0.0, 0.09918]","[0.0, 0.09545]","[0.0, 0.09705]","[0.0, 0.09642]","[0.0, 0.09806]","[0.0, 0.24202]","[0.0, 0.09836]","[0.0, 0.095]"
"[1800, 1850]","[0.0, 0.10355]","[0.0, 0.1]","[0.0, 0.10514]","[0.0, 0.09662]","[0.0, 0.10501]","[0.0, 0.09381]","[0.0, 0.16454]","[0.0, 0.09678]","[0.0, 0.09064]","[0.0, 0.28973]","[0.0, 0.09853]","[0.0, 0.09407]"
"[1850, 1900]","[0.0, 0.10348]","[0.0, 0.1015]","[0.0, 0.09898]","[0.0, 0.09743]","[0.0, 0.09391]","[0.0, 0.09384]","[0.0, 0.13943]","[0.0, 0.11452]","[0.0, 0.13215]","[0.0, 0.14584]","[0.0, 0.10039]","[0.0, 0.6037]"
"[1900, 1950]","[0.0, 0.1027]","[0.0, 0.10011]","[0.0, 0.09845]","[0.0, 0.09707]","[0.0, 0.09738]","[0.0, 0.09365]","[0.0, 0.09126]","[0.0, 0.13021]","[0.0, 0.21142]","[0.0, 0.21086]","[0.0, 0.10148]","[0.0, 0.09825]"
"[1950, 2000]","[0.0, 0.10449]","[0.0, 0.10004]","[0.0, 0.09793]","[0.0, 0.09742]","[0.0, 0.09857]","[0.0, 0.094]","[0.0, 0.10244]","[0.0, 0.09505]","[0.0, 0.47688]","[0.0, 0.29083]","[0.0, 0.10552]","[0.0, 0.0991]"
"[2000, 2100]","[0.0, 0.10428]","[0.0, 0.09948]","[0.0, 0.09955]","[0.0, 0.0937]","[0.0, 0.09744]","[0.0, 0.09374]","[0.0, 0.1405]","[0.0, 0.14274]","[0.0, 0.21271]","[0.0, 0.25473]","[0.02754, 0.08684]","[0.0, 0.09684]"
"[2100, 2200]","[0.0, 0.1034]","[0.0, 0.10532]","[0.0, 0.10042]","[0.0, 0.09745]","[0.0, 0.10019]","[0.0, 0.09767]","[0.0, 0.13314]","[0.0, 0.18105]","[0.0, 0.13981]","[0.00602, 0.10052]","[0.03976, 0.07802]","[0.0, 0.09592]"
"[2200, 2300]","[0.0438, 0.0657]","[0.04443, 0.06606]","[0.04506, 0.06642]","[0.04569, 0.06679]","[0.04632, 0.06715]","[0.04695, 0.06752]","[0.04758, 0.06788]","[0.04821, 0.06825]","[0.04884, 0.06861]","[0.04947, 0.06897]","[0.05011, 0.06934]","[0.05074, 0.0697]"
