,"[1, 1]","[2, 2]","[3, 3]","[4, 4]","[5, 5]","[6, 6]","[7, 7]","[8, 8]","[9, 9]","[10, 10]","[11, 11]","[12, 12]"
"[2200, 2300]","[0.0, 0.00105]","[0.00033, 0.0008]","[0.00052, 0.00081]","[0.0, 0.00656]","[0.0, 0.00148]","[0.0, 0.00362]","[0.00039, 0.00067]","[0.00045, 0.00073]","[0.0, 0.00341]","[0.0, 0.01082]","[0.00052, 0.00086]","[0.00021, 0.00094]"
"[2300, 2400]","[4e-05, 0.00098]","[0.0003, 0.00076]","[0.00042, 0.00082]","[0.0, 0.00568]","[0.0, 0.00349]","[0.0, 0.00607]","[0.00025, 0.00088]","[0.0, 0.00195]","[0.0, 0.00373]","[0.0, 0.01523]","[5e-05, 0.00141]","[0.00036, 0.00084]"
"[2400, 2500]","[0.0, 0.00341]","[0.00024, 0.00086]","[0.00032, 0.00096]","[0.0, 0.00703]","[0.0, 0.00346]","[0.0, 0.00355]","[0.00028, 0.0008]","[0.0, 0.00401]","[0.0, 0.00321]","[0.0, 0.01453]","[0.00024, 0.0012]","[0.00032, 0.00086]"
"[2500, 2600]","[0.00035, 0.00065]","[0.00033, 0.00076]","[0.0, 0.00155]","[0.0, 0.00922]","[0.0, 0.0036]","[0.00014, 0.00096]","[0.00033, 0.0007]","[0.00049, 0.00071]","[0.0, 0.00278]","[0.0, 0.01446]","[0.00026, 0.00118]","[0.00034, 0.00082]"
"[2600, 2700]","[0.0002, 0.00084]","[0.0, 0.00155]","[0.0, 0.00246]","[8e-05, 0.00117]","[0.00017, 0.00099]","[7e-05, 0.00096]","[0.00041, 0.00063]","[0.00048, 0.00074]","[0.0, 0.00229]","[0.0, 0.01421]","[7e-05, 0.00132]","[0.00034, 0.00083]"
"[2700, 2800]","[0.00041, 0.00063]","[0.0, 0.00256]","[0.0, 0.00279]","[0.0, 0.00221]","[0.0, 0.00147]","[0.0001, 0.00092]","[0.00043, 0.00061]","[0.00051, 0.00074]","[0.0, 0.00337]","[0.0, 0.01458]","[0.00023, 0.00118]","[0.00039, 0.00078]"
"[2800, 2900]","[0.00032, 0.00073]","[0.0, 0.00326]","[0.0, 0.00182]","[0.00051, 0.00072]","[0.0, 0.00199]","[0.0, 0.00103]","[0.00023, 0.00082]","[0.00041, 0.00084]","[0.0, 0.00267]","[0.0, 0.01487]","[0.0, 0.00209]","[0.0003, 0.00089]"
"[2900, 3000]","[0.00037, 0.00064]","[0.0, 0.00138]","[0.0, 0.00121]","[0.0, 0.00334]","[0.0, 0.00294]","[0.0, 0.00106]","[5e-05, 0.00098]","[0.00049, 0.00071]","[0.0, 0.00236]","[0.0, 0.01482]","[0.0, 0.00278]","[8e-05, 0.0011]"
"[3000, 3100]","[0.00023, 0.00079]","[0.00019, 0.00086]","[0.00013, 0.00104]","[0.0, 0.00355]","[0.0, 0.00212]","[0.0, 0.00108]","[0.00041, 0.00062]","[0.0, 0.00142]","[0.0, 0.00277]","[0.0, 0.01431]","[0.0, 0.00284]","[4e-05, 0.00114]"
"[3100, 3200]","[6e-05, 0.00097]","[0.0, 0.00183]","[0.00019, 0.00096]","[0.0, 0.00152]","[0.00013, 0.00099]","[0.0, 0.00259]","[0.00041, 0.00062]","[0.00042, 0.00078]","[0.0, 0.00226]","[0.0, 0.01425]","[0.00023, 0.00114]","[0.00021, 0.00096]"
"[3200, 3300]","[0.00039, 0.0006]","[0.0003, 0.00072]","[0.00039, 0.00078]","[0.0, 0.0051]","[0.0, 0.00323]","[0.0001, 0.00091]","[0.00028, 0.00073]","[0.00046, 0.00074]","[0.0, 0.00302]","[0.0, 0.01517]","[0.00032, 0.00109]","[0.00031, 0.00084]"
"[3300, 3400]","[0.0004, 0.0006]","[0.00027, 0.00074]","[0.00043, 0.0007]","[0.0003, 0.00088]","[0.00043, 0.00067]","[0.0, 0.00274]","[0.00042, 0.0006]","[0.00048, 0.00072]","[0.0, 0.00301]","[0.0, 0.01475]","[0.00036, 0.00102]","[0.0002, 0.00095]"
"[3400, 3500]","[0.0, 0.00134]","[0.00018, 0.00083]","[0.0004, 0.00073]","[0.00036, 0.00081]","[3e-05, 0.00105]","[0.0, 0.0013]","[0.00036, 0.00065]","[0.00028, 0.00094]","[0.0, 0.00405]","[0.0, 0.01537]","[0.00034, 0.00106]","[0.00038, 0.00077]"
"[3500, 3600]","[0.00026, 0.00071]","[0.00039, 0.00062]","[0.0, 0.00113]","[0.00038, 0.00079]","[0.00044, 0.00064]","[0.0, 0.00118]","[0.0, 0.00321]","[0.00051, 0.00075]","[0.0, 0.0056]","[0.0, 0.01584]","[0.0, 0.00263]","[0.00035, 0.00079]"
"[3600, 3700]","[0.00037, 0.00058]","[0.00039, 0.00061]","[0.00044, 0.00071]","[0.00039, 0.00079]","[0.0, 0.00111]","[0.0, 0.00258]","[0.0, 0.00248]","[0.00053, 0.00078]","[0.0, 0.00824]","[0.0, 0.01582]","[0.00026, 0.00118]","[0.00038, 0.00074]"
"[3700, 3800]","[0.0, 0.00171]","[0.00038, 0.00062]","[0.0004, 0.00073]","[0.0, 0.00194]","[0.00031, 0.00079]","[0.0, 0.00308]","[0.0, 0.00114]","[0.0, 0.00132]","[0.0, 0.0053]","[0.0, 0.01603]","[0.00011, 0.00132]","[0.00041, 0.00073]"
"[3800, 3900]","[0.0, 0.00197]","[0.00038, 0.00062]","[0.00042, 0.00072]","[0.0, 0.00329]","[0.0, 0.00387]","[0.0001, 0.0009]","[0.0, 0.00156]","[0.0, 0.00155]","[0.0, 0.00264]","[0.0, 0.01607]","[0.00032, 0.0011]","[0.0, 0.00177]"
"[3900, 4000]","[0.00026, 0.00072]","[0.00036, 0.00063]","[0.0002, 0.00091]","[0.0, 0.00151]","[0.0, 0.00133]","[0.0, 0.00158]","[0.0, 0.00141]","[0.0, 0.00254]","[0.00021, 0.00119]","[0.0, 0.01575]","[0.0, 0.00217]","[0.0, 0.00134]"
"[4000, 4100]","[0.00019, 0.00079]","[0.00025, 0.00075]","[0.0, 0.00115]","[0.0, 0.00204]","[0.00043, 0.00065]","[0.00033, 0.00063]","[0.00035, 0.00063]","[0.0, 0.00166]","[0.00049, 0.00092]","[0.0, 0.01664]","[0.00035, 0.00103]","[0.0, 0.00224]"
"[4100, 4200]","[0.0, 0.0025]","[0.0, 0.00352]","[0.00042, 0.00072]","[8e-05, 0.0011]","[0.0, 0.00231]","[0.00036, 0.00061]","[0.00042, 0.00056]","[0.00048, 0.00069]","[0.00056, 0.00084]","[0.0, 0.01744]","[0.00047, 0.00092]","[0.0, 0.00319]"
"[4200, 4300]","[0.0, 0.00181]","[0.0, 0.00191]","[0.00039, 0.00074]","[0.00047, 0.00078]","[0.0, 0.0072]","[0.00028, 0.00082]","[0.00032, 0.0007]","[0.00045, 0.00061]","[0.00048, 0.00074]","[0.0, 0.00747]","[0.00032, 0.00098]","[3e-05, 0.0011]"
"[4300, 4400]","[0.0, 5.0]","[0.00042, 0.00066]","[0.00024, 0.00084]","[0.00032, 0.00075]","[0.00015, 0.0009]","[0.00038, 0.00066]","[0.00034, 0.00069]","[0.00044, 0.0006]","[0.00039, 0.00065]","[0.00037, 0.00066]","[0.00043, 0.0006]","[0.00016, 0.00088]"
