,"[1, 1]","[2, 2]","[3, 3]","[4, 4]","[5, 5]","[6, 6]","[7, 7]","[8, 8]","[9, 9]","[10, 10]","[11, 11]","[12, 12]"
"[2200, 2300]","[0.00017, 0.09735]","[0.0, 0.08661]","[0.0, 0.07478]","[0.0, 0.17081]","[0.0, 0.07553]","[0.0, 0.1415]","[0.0, 0.07775]","[0.0, 0.07578]","[0.0, 0.0759]","[0.0, 0.24844]","[0.0, 0.07326]","[0.0, 0.07394]"
"[2300, 2400]","[0.0, 0.09504]","[0.0, 0.09321]","[0.0, 0.08621]","[0.0, 0.17169]","[0.0, 0.08739]","[0.0, 0.09929]","[0.0, 0.09315]","[0.0, 0.10399]","[0.0, 0.12335]","[0.0, 0.49023]","[0.0, 0.08788]","[0.0, 0.08411]"
"[2400, 2500]","[0.0, 0.13425]","[0.0, 0.09282]","[0.0, 0.08593]","[0.0, 0.16786]","[0.0, 0.08797]","[0.0, 0.18247]","[0.0, 0.08989]","[0.0, 0.19619]","[0.0, 0.08913]","[0.0, 0.34521]","[0.0, 0.08544]","[0.0, 0.08411]"
"[2500, 2600]","[0.0, 0.09472]","[0.0, 0.09278]","[0.0, 0.08543]","[0.0, 0.21675]","[0.0, 0.29431]","[0.0, 0.08728]","[0.0, 0.08764]","[0.0, 0.08712]","[0.0, 0.08715]","[0.0, 0.17174]","[0.0, 0.08419]","[0.0, 0.08222]"
"[2600, 2700]","[0.0, 0.09484]","[0.0, 0.09346]","[0.0, 0.08505]","[0.0, 0.11616]","[0.0, 0.08646]","[0.0, 0.08644]","[0.0, 0.08708]","[0.0, 0.0855]","[0.0, 0.08524]","[0.0, 0.14392]","[0.0, 0.08375]","[0.0, 0.08151]"
"[2700, 2800]","[5e-05, 0.09284]","[0.0, 0.10934]","[0.0, 0.08475]","[0.0, 0.09552]","[0.0, 0.08524]","[0.0, 0.08599]","[0.0, 0.08621]","[0.0, 0.08513]","[0.0, 0.08516]","[0.0, 0.14047]","[0.0, 0.08371]","[0.0, 0.0823]"
"[2800, 2900]","[0.0, 0.09285]","[0.0, 0.09191]","[0.0, 0.08437]","[0.0, 0.08525]","[0.0, 0.08472]","[0.0, 0.08544]","[0.0, 0.08541]","[0.0, 0.0855]","[0.0, 0.08516]","[0.0, 0.13879]","[0.0, 0.08334]","[0.0, 0.08107]"
"[2900, 3000]","[0.0, 0.09296]","[0.0, 0.09069]","[0.0, 0.08413]","[0.0, 0.09249]","[0.0, 0.25514]","[0.0, 0.08514]","[0.0, 0.09312]","[0.0, 0.08453]","[0.0, 0.0868]","[0.0, 0.15194]","[0.0, 0.4223]","[0.0, 0.10184]"
"[3000, 3100]","[0.0023, 0.09023]","[0.0, 0.09038]","[0.0, 0.08432]","[0.0, 0.11431]","[0.0, 0.08573]","[0.0, 0.08443]","[0.0, 0.08587]","[0.0, 0.08546]","[0.0, 0.08447]","[0.0, 0.16438]","[0.0, 0.08334]","[0.0, 0.14657]"
"[3100, 3200]","[0.00117, 0.09067]","[0.0, 0.10028]","[0.0, 0.08407]","[0.0, 0.12085]","[0.0, 0.08571]","[0.0, 0.28927]","[0.0, 0.08666]","[0.0, 0.08466]","[0.0, 0.08561]","[0.0, 0.18459]","[0.0, 0.08248]","[0.0, 0.08184]"
"[3200, 3300]","[0.00172, 0.0903]","[0.0, 0.08973]","[0.0, 0.08425]","[0.0, 0.2039]","[0.0, 0.08569]","[0.0, 0.08505]","[0.0, 0.08538]","[0.0, 0.08531]","[0.0, 0.08493]","[0.0, 0.18943]","[0.0, 0.0823]","[0.0, 0.08089]"
